all_avg_price	period_avg_price
204.43	209.71
266.74	345.81
255.84	246.67
759.40	3277.67
856.73	744.75
282.00	309.14
72.49	63.00
232.56	240.20
150.13	225.00
524.50	294.33
114.27	70.20
390.41	321.66
152.15	167.33
63.91	67.90
191.75	212.33
185.97	189.25
130.71	75.50
103.42	64.75
153.00	185.33
101.33	65.17
167.23	266.00
414.10	376.19
123.14	142.75
383.67	218.00
678.78	743.33
231.50	218.67
88.14	131.67
256.88	248.00
48.81	33.82
148.00	202.33
171.33	218.33
214.56	94.00
47.99	22.03
445.67	630.67
859.89	735.00
47.46	8.14
101.09	137.67
283.29	141.50
185.88	236.10
251.14	154.67
280.33	72.33
583.00	723.33
233.98	158.70
176.30	206.43
275.75	142.20
219.45	155.00
4106.80	3606.63
251.63	290.33
152.45	153.04
240.55	150.75
79.00	95.67
295.05	377.00
164.50	66.33
310.94	132.72
149.20	220.15
184.80	164.86
75.76	85.27
167.97	161.07
231.00	233.00
205.57	218.09
93.89	92.00
503.36	1083.00
94.98	79.47
893.46	189.70
324.50	321.71
135.76	103.25
175.86	91.00
26.52	11.08
205.33	181.67
4260.97	3968.29
212.62	150.33
112.73	122.08
566.50	401.80
176.65	155.86
158.26	148.33
43.50	31.16
134.60	200.67
42.91	55.18
251.12	194.33
233.50	334.62
258.33	282.00
412.65	696.20
119.42	184.72
103.46	94.14
557.92	655.00
54.17	61.21
159.30	123.27
244.69	272.00
123.19	89.33
407.55	351.67
1437.67	1182.33
754.75	197.24
1497.00	123.25
223.58	224.00
124.43	139.38
345.38	453.71
146.88	139.60
84.72	66.00
76.35	57.56
205.50	221.67
79.69	64.67
239.11	324.33
188.22	274.53
33.47	8.67
244.71	206.25
1392.57	1977.50
5258.35	5304.75
124.02	87.33
103.17	127.63
144.36	233.00
281.07	262.98
106.35	219.00
423.33	452.00
57.55	88.33
215.14	170.25
239.78	196.17
257.88	507.67
305.29	268.00
191.85	159.42
2634.59	2300.50
192.33	201.00
143.36	141.00
279.42	136.16
101.30	150.67
221.52	12.62
246.67	238.33
147.15	94.42
249.80	64.60
283.89	115.67
239.27	133.98
283.43	269.75
224.15	136.83
80.75	87.79
89.04	57.00
94.65	158.87
125.86	43.99
289.12	295.80
126.91	148.83
101.50	41.87
115.54	184.00
173.71	182.50
190.23	179.05
177.44	184.67
160.58	201.06
427.40	488.67
449.00	359.60
500.00	456.00
94.38	73.34
738.45	190.53
586.43	646.67
370.14	308.00
2747.39	320.00
88.69	70.55
65.46	61.64
3767.92	965.08
78.00	57.24
483.69	146.25
99.24	103.98
205.28	256.44
53.41	29.78
67.53	52.93
238.61	238.16
146.83	140.00
62.13	25.33
196.88	255.50
731.75	945.29
196.57	446.87
334.71	384.33
3448.66	3680.19
315.40	273.75
123.80	147.00
11.52	14.01
177.93	256.75
1341.31	2661.40
7.78	8.47
313.31	350.00
209.29	240.33
141.48	184.33
181.14	111.00
180.89	120.25
128.19	110.33
55.87	45.23
221.85	152.74
208.45	220.25
352.52	162.25
964.50	3092.33
142.88	158.72
496.10	618.67
607.75	745.60
49.85	77.60
504.45	20.88
308.00	306.00
283.15	346.40
661.30	793.67
180.86	253.75
1685.65	39.62
697.40	631.43
539.83	668.67
110.65	90.30
1579.49	114.00
189.58	152.74
94.57	84.00
84.65	69.67
66.54	55.00
89.89	92.00
186.29	198.67
260.08	242.82
936.14	719.33
67.26	136.75
32.84	39.63
157.00	99.99
1136.97	193.93
250.67	282.75
502.43	534.67
198.09	186.67
98.40	116.36
83.98	103.40
2276.92	2249.50
6766.12	4567.75
109.97	88.70
188.33	105.00
234.40	272.68
545.70	377.17
350.76	377.72
398.46	514.40
132.38	152.75
2776.11	3399.60
77.85	59.91
158.19	154.00
4176.38	2849.80
210.05	231.50
137.46	162.67
69.31	64.75
242.69	315.70
241.17	151.19
359.60	439.17
303.71	257.75
50.59	88.47
54.93	18.90
153.77	168.55
305.75	193.67
160.00	161.67
232.53	289.20
140.58	163.07
796.81	958.96
96.83	62.67
63.32	59.35
151.32	273.09
31.39	61.57
229.86	287.33
219.70	165.97
187.01	132.34
206.00	115.00
91.75	116.35
198.73	214.75
517.71	469.33
919.40	2590.00
329.29	318.15
115.41	150.40
190.44	227.40
70.63	72.67
5580.29	829.43
100.59	104.33
263.29	375.33
192.20	155.52
344.04	340.33
522.77	463.12
75.97	91.97
155.54	212.75
111.22	123.17
269.16	309.88
218.57	191.67
412.12	514.60
234.60	280.00
342.44	320.00
273.14	391.67
163.62	182.25
183.50	241.67
167.47	187.67
435.00	507.22
224.78	331.67
92.98	41.30
540.31	222.67
272.56	227.67
42.55	57.63
78.17	73.14
58.37	31.63
208.92	230.67
312.79	765.33
2151.12	2931.00
110.64	123.88
286.29	255.25
223.00	215.00
675.60	1265.93
208.08	255.00
110.97	118.11
242.88	217.25
59.61	43.31
339.88	334.75
316.70	290.38
529.62	615.30
422.31	521.25
1314.56	1049.40
264.32	321.11
90.90	126.25
1235.40	666.14
145.37	175.67
202.00	96.25
392.30	300.50
441.99	791.33
221.50	155.00
102.33	150.67
335.10	361.71
372.46	118.45
179.50	443.97
300.99	226.38
173.88	150.00
175.53	120.72
364.67	134.67
547.50	534.50
200.88	173.49
158.29	214.42
41.22	46.00
122.00	126.00
132.00	153.33
94.88	93.53
494.38	506.75
326.86	308.00
75.22	72.24
86.17	64.43
126.86	101.67
185.29	143.00
54.04	63.96
113.12	107.74
63.22	72.97
341.00	384.67
247.00	271.33
101.58	65.30
688.22	830.25
81.45	60.65
226.00	350.33
100.22	142.00
99.79	134.27
252.83	227.00
314.20	472.67
37.63	25.70
91.43	107.00
244.56	175.50
60.10	53.95
125.87	84.96
146.58	140.37
278.45	127.33
194.10	365.95
171.10	222.50
801.43	718.25
272.71	308.33
509.55	441.40
22.08	38.07
233.04	162.32
576.29	527.89
235.20	326.40
275.75	362.50
77.46	35.60
227.31	95.27
78.07	79.44
359.25	374.67
231.29	211.67
389.99	256.30
142.88	85.67
178.64	256.85
186.50	175.25
396.90	405.29
183.05	229.51
3515.50	2374.60
352.44	380.67
878.67	1194.67
170.29	112.33
275.30	194.33
120.08	128.00
1108.31	1636.36
178.84	183.00
62.73	60.62
67.81	64.93
102.21	104.17
635.00	740.80
293.72	238.18
49.38	53.33
197.12	190.75
140.75	131.80
155.93	152.30
38.58	43.59
42.83	65.73
225.25	145.50
391.83	271.67
208.33	264.67
384.29	727.00
136.83	98.99
237.27	179.50
273.25	298.75
230.54	307.33
336.90	322.00
199.90	192.00
129.13	142.27
132.61	102.88
158.57	236.00
68.85	57.86
484.00	185.75
260.14	163.33
188.26	173.67
84.07	49.23
418.38	212.00
113.57	110.29
65.81	40.63
215.97	268.82
257.77	543.53
230.43	348.00
79.84	56.67
251.05	215.50
243.32	224.30
56.09	68.76
175.97	172.00
551.00	626.23
121.88	101.20
108.33	91.33
97.60	90.00
237.00	256.67
21.75	33.27
172.17	286.33
364.80	516.00
133.88	150.25
302.36	321.00
428.43	424.00
304.43	248.67
164.28	188.33
96.25	98.16
154.16	161.33
121.28	91.27
112.66	92.42
668.41	455.33
543.90	579.57
221.33	224.67
553.81	471.00
148.41	131.00
47.64	35.40
527.63	854.48
122.70	106.99
84.73	122.00
885.53	960.83
210.50	190.67
332.44	178.67
314.38	297.20
270.21	310.00
53.14	17.14
251.82	232.78
157.57	172.32
1579.87	2156.70
131.75	144.43
200.57	200.50
248.66	217.40
1514.62	3291.33
412.29	145.50
33.96	41.28
74.64	44.70
680.76	440.45
418.27	424.80
194.29	205.25
105.97	143.33
225.78	231.67
32.31	33.53
333.77	352.71
263.95	231.00
170.46	150.25
67.56	101.59
311.75	385.67
2590.06	345.00
74.33	68.00
323.64	290.33
141.77	148.05
140.61	100.33
196.00	183.67
28.97	14.69
195.79	189.52
86.30	66.67
182.00	182.00
47.57	64.93
42.78	45.53
317.62	284.67
263.33	274.67
390.63	390.35
136.38	129.60
343.56	373.98
1005.62	1616.00
392.62	755.33
47.70	38.06
65.25	64.57
128.80	178.40
255.15	408.00
491.50	630.33
144.14	145.33
54.85	67.37
195.48	215.36
747.09	837.20
908.62	1048.50
5410.09	3264.67
1392.08	1290.88
137.74	130.18
10.17	9.23
68.78	80.25
202.53	210.87
390.04	269.00
120.70	122.67
233.25	198.40
418.34	500.67
177.17	168.67
237.83	227.40
192.18	228.71
89.03	111.83
239.64	223.60
194.33	169.13
141.64	144.00
114.00	162.75
95.63	80.25
52.70	8.10
101.97	126.60
95.24	88.45
69.57	107.53
516.94	421.62
747.83	323.67
113.45	115.14
62.16	114.67
133.00	159.11
129.01	86.98
62.78	59.87
154.05	154.90
546.83	398.00
66.82	77.67
157.29	207.00
67.67	78.98
140.35	245.00
605.05	354.35
126.37	135.18
50.78	73.22
530.25	498.00
352.75	267.50
1510.14	2200.82
93.71	95.00
949.09	725.33
211.95	77.43
75.70	114.63
42.54	31.70
85.63	35.12
82.17	73.10
267.17	383.67
826.55	1385.33
279.42	225.89
193.11	225.20
50.94	31.63
195.00	181.00
255.37	170.75
439.00	758.50
40.20	59.99
167.79	175.80
20.06	30.52
258.00	190.17
1813.00	424.00
54.11	61.45
174.25	236.70
246.14	255.00
135.71	146.50
203.06	189.22
167.14	298.33
198.29	284.67
115.48	67.33
1443.24	283.68
163.29	121.00
211.77	330.67
127.98	151.27
429.29	337.33
173.50	248.33
185.44	153.75
351.21	476.00
81.89	32.38
397.13	85.97
428.29	171.00
185.67	217.00
270.75	150.50
71.82	131.33
95.57	53.87
524.43	773.75
67.77	69.10
208.73	115.30
118.91	111.85
57.74	52.10
109.33	75.00
216.83	261.56
206.83	292.00
210.97	189.93
310.00	311.33
461.30	452.50
202.57	118.33
136.34	148.67
500.33	489.00
112.17	71.00
134.52	160.91
422.90	413.14
76.03	44.27
385.06	116.25
5.03	4.74
182.09	158.50
267.71	228.17
78.09	106.92
75.23	82.74
1497.75	301.60
115.82	110.82
122.71	123.03
1852.89	398.33
293.50	306.40
583.83	368.67
162.83	190.33
153.17	202.00
216.57	247.75
197.80	254.67
86.93	31.93
128.87	110.02
244.64	268.50
3749.61	11036.60
80.27	99.30
308.00	190.00
118.34	49.34
211.99	219.32
186.33	109.67
313.13	382.27
160.56	145.47
112.18	108.32
161.83	115.24
351.95	528.67
181.50	198.33
206.86	220.50
631.67	695.00
298.67	342.25
215.10	268.00
40.43	49.82
294.28	298.65
47.38	24.68
128.90	268.72
245.80	394.67
228.43	251.82
219.22	91.16
336.69	302.72
155.25	142.00
163.50	128.67
66.24	88.97
281.65	288.33
297.68	263.29
96.45	22.27
297.74	361.83
180.89	161.54
1550.50	2253.83
297.00	326.33
309.50	418.00
83.24	62.67
298.50	352.33
86.97	94.20
85.19	111.99
126.97	272.00
489.29	802.71
341.40	371.00
418.67	302.00
100.08	100.00
295.00	168.33
393.73	273.67
150.87	185.66
189.75	170.00
132.15	102.30
626.50	994.00
336.08	464.00
228.23	115.00
349.26	518.00
470.00	612.33
366.99	338.75
157.67	221.22
116.56	127.33
6059.57	7274.50
76.88	105.71
100.08	89.25
2078.33	252.00
226.17	104.40
426.32	232.33
121.80	97.00
337.40	330.29
294.08	405.00
138.83	174.20
167.00	232.00
255.83	328.67
208.14	158.33
1125.00	1897.75
615.00	608.67
507.14	466.00
161.89	213.67
48.90	93.61
132.54	147.29
166.33	160.67
169.04	147.71
276.23	225.60
84.62	86.30
432.10	511.60
251.43	165.50
104.65	63.66
99.21	57.95
179.17	230.33
291.42	292.47
196.50	180.80
560.10	484.00
134.98	124.63
320.33	278.33
163.92	168.54
193.33	198.33
248.00	274.67
242.32	188.20
879.67	338.00
1017.83	1184.22
2264.60	4207.40
360.40	358.33
196.22	205.30
114.98	89.97
1938.00	1968.00
188.50	185.00
406.97	170.90
471.89	405.45
264.46	109.83
198.04	198.04
347.12	135.25
211.86	318.25
311.14	396.62
999.86	2008.67
202.89	289.10
178.15	154.33
262.09	309.86
304.50	354.67
149.26	163.45
112.99	70.58
146.39	195.00
81.27	139.96
241.56	195.50
201.36	324.98
342.67	422.75
94.22	115.30
196.07	156.52
201.75	189.33
119.89	143.33
231.85	183.60
291.50	314.43
670.54	619.10
193.97	182.59
301.42	217.50
590.50	949.00
329.31	597.60
285.42	342.17
351.33	332.00
111.69	112.20
244.20	127.67
54.63	54.20
219.25	258.40
720.72	206.60
377.23	474.00
198.06	234.95
528.83	691.33
11.14	12.78
178.66	145.75
192.21	397.91
204.32	268.33
374.00	395.33
105.19	81.20
102.66	71.10
242.67	159.33
2064.29	3853.00
255.06	340.33
174.38	105.67
144.27	144.75
423.17	537.67
137.38	146.90
170.34	315.67
127.75	99.20
2809.17	2505.67
213.24	248.50
176.03	141.22
174.18	188.45
281.02	266.00
225.44	255.50
199.60	215.57
160.08	153.80
89.24	69.27
130.63	133.75
217.31	205.00
124.47	59.67
801.75	177.00
152.50	189.25
6879.33	79.00
426.43	290.67
109.62	40.97
240.67	212.33
194.12	419.00
340.36	346.11
84.50	35.59
181.20	152.52
366.10	360.67
122.15	93.33
233.50	176.83
265.56	235.87
149.78	156.12
298.47	355.23
97.58	167.00
161.83	150.50
365.36	317.83
125.27	117.72
139.75	91.90
139.00	114.33
171.08	240.10
47.26	60.33
189.01	178.37
140.67	135.15
37.70	39.35
161.54	62.75
174.88	150.00
307.24	250.67
171.93	146.82
160.18	147.43
147.35	188.93
97.22	105.67
274.57	371.50
120.05	124.53
75.70	70.66
160.93	124.33
309.43	451.67
1180.43	2258.26
137.32	178.96
109.06	60.55
337.83	354.00
262.90	90.27
231.94	55.87
131.07	189.14
121.33	96.33
164.09	228.45
78.70	31.30
220.87	86.70
207.86	215.25
143.13	130.25
74.75	76.59
166.58	52.73
260.25	262.00
228.00	301.33
135.37	97.21
199.40	116.33
55260.59	88162.80
271.30	263.33
236.01	161.01
381.50	453.50
262.20	378.80
472.64	532.20
144.22	174.67
268.57	378.67
243.33	241.67
203.76	121.58
233.56	147.60
280.88	158.75
392.06	214.80
250.53	326.73
63.26	53.98
76.84	107.88
300.84	266.93
40.09	16.03
422.00	538.75
157.33	124.67
204.68	125.36
547.17	266.00
151.92	133.80
172.63	56.93
193.71	174.67
428.81	307.13
418.67	210.50
104.33	122.00
1067.00	858.00
1.94	1.03
77.27	72.33
187.96	192.17
317.98	371.76
89.52	68.63
168.01	191.29
228.23	187.40
78.28	93.00
127.83	128.86
91.76	99.00
120.01	104.70
141.82	151.33
197.11	168.33
158.11	137.67
411.40	62.25
90.50	45.60
546.58	311.33
854.50	444.00
1583.61	208.47
240.24	201.50
379.30	341.71
781.56	233.00
158.22	165.33
267.92	143.02
528.41	108.96
306.50	185.33
322.14	531.33
723.93	741.61
177.00	186.50
297.88	342.85
379.22	395.75
407.80	237.67
130.60	6.07
674.36	517.29
72.45	66.63
968.55	279.32
422.40	266.25
115.94	125.75
143516.75	252309.25
204.32	233.75
588.67	333.67
357.00	389.00
239.73	133.47
74.36	49.40
173.70	177.54
363.26	324.29
77.12	63.05
1611.25	1089.33
203.20	105.33
127.22	145.00
124.25	145.00
235.67	230.00
2998.64	2592.97
423.64	308.33
217.22	278.60
293.99	311.50
153.44	168.51
57.90	35.57
6.76	10.72
276.14	293.33
91.10	132.00
89.82	91.41
154.40	189.75
219.33	196.12
214.61	251.69
197.05	242.75
1093.33	1507.33
252.17	169.00
79.59	141.46
351.43	317.67
66.62	19.93
417.39	302.33
111.00	127.00
183.00	252.00
120.92	137.20
173.50	110.00
169.83	99.88
249.29	244.00
106.08	97.44
364.33	292.33
131.19	160.50
66.33	54.67
78.26	93.94
935.50	210.14
634.00	422.00
189.67	217.33
274.91	398.20
342.18	138.50
208.36	162.86
106.31	174.66
165.28	150.20
131.33	117.67
234.73	282.80
169.42	130.80
134.20	175.97
418.50	480.50
156.78	145.40
60.89	93.61
107.00	112.67
241.43	259.20
273.42	163.67
260.80	299.67
343.49	329.85
133.86	96.25
402.22	135.50
51.84	48.72
338.25	285.33
77.71	25.58
486.23	202.50
12.54	8.90
243.25	260.94
402.23	505.23
690.40	497.67
98.67	98.67
179.94	158.67
200.25	194.25
255.25	357.80
184.12	209.83
531.79	698.97
141.69	127.00
332.00	350.75
350.76	360.74
177.26	173.70
84.07	85.50
32.57	22.41
286.82	258.69
291.10	292.54
72.52	80.83
215.87	235.72
335.54	516.71
1716.80	1544.96
145.55	204.75
251.22	245.00
112.89	68.98
163.74	163.52
655.50	924.00
209.46	196.83
190.88	151.20
332.67	252.25
128.00	113.00
586.44	420.80
352.99	382.57
163.66	172.50
78.19	79.50
521.00	613.43
135.68	146.56
238.58	170.50
188.94	168.14
401.53	380.00
348.00	330.00
194.38	202.75
92.00	93.31
47.53	94.30
213.86	218.00
174.74	178.00
69.33	54.00
193.40	216.67
286.40	307.73
127.67	167.67
82.04	76.09
165.04	127.12
470.29	348.50
156.14	159.00
196.58	155.50
118.87	205.78
108.12	111.42
125.69	108.50
146.57	151.14
277.50	171.33
471.67	504.67
136.86	145.00
273.33	481.14
801.72	888.56
341.80	49.25
888.27	662.33
249.41	125.30
427.72	698.50
95.81	51.57
204.80	265.93
158.36	204.43
140.63	144.60
562.71	591.00
250.10	177.33
105.16	69.14
1306.38	198.33
385.44	157.50
84.69	71.25
378.10	347.25
70.00	37.00
156.76	185.73
154.22	97.32
125.00	88.14
1014.30	1575.67
103.84	78.59
391.14	438.25
240.00	194.67
595.62	138.50
288.29	93.20
37.03	48.62
164.82	130.99
168.54	203.95
9.00	9.97
216.50	182.00
1444.08	131.00
322.99	480.15
287.20	592.67
809.33	962.62
515.33	579.67
1124.60	189.00
145.43	144.33
520.32	55.20
110.31	88.00
1599.89	3898.00
40.62	44.33
92.46	48.95
505.71	143.00
177.80	381.00
224.12	240.00
167.89	137.92
192.00	195.67
57.50	36.33
164.25	175.00
679.84	850.88
189.31	194.53
317.50	230.00
1463.86	2307.43
217.57	229.67
264.40	170.60
51.14	44.20
4347.73	4876.19
417.86	215.67
53.17	74.14
213.71	186.75
188.41	262.00
43.78	18.23
91.11	75.27
214.29	175.33
197.74	144.97
341.87	75.41
288.88	141.00
341.12	281.50
257.71	317.33
64.31	55.85
89.98	74.22
150.17	115.67
370.07	315.47
75.65	59.89
1414.74	3045.33
163.15	180.32
84.79	49.20
248.85	251.96
152.83	158.33
241.83	121.00
418.39	596.40
69.79	62.87
138.50	142.00
181.79	216.10
405.00	94.80
1038.64	1651.50
197.17	228.67
55.63	30.27
340.50	283.67
332.29	178.25
683.29	992.67
255.45	131.00
532.14	143.99
89.11	37.30
258.80	198.50
164.55	133.93
221.21	101.45
95.30	128.00
100.90	82.57
139.62	102.80
225.17	227.67
610.38	446.00
131.83	105.25
273.68	220.71
64.64	64.53
213.39	166.68
1089.32	1869.22
178.75	123.33
89.79	50.90
368.23	366.71
345.67	320.33
127.14	104.75
2169.91	501.14
129.48	131.97
38.65	84.67
189.35	213.86
208.53	248.67
297.64	367.50
348.00	282.56
187.06	282.50
108.54	136.50
413.06	314.12
269.44	258.67
145.83	178.67
376.14	370.25
247.88	95.00
198.12	116.25
211.50	241.00
99.86	78.33
82.21	74.57
73.76	82.90
36.49	27.73
172.85	148.67
201.57	246.82
157.35	93.97
183.54	158.00
748.89	595.25
7647.33	6176.83
921.85	751.60
409.38	458.00
108.10	74.16
408.42	418.45
406.88	377.75
255.00	129.00
251.54	410.33
94.17	27.77
289.29	273.67
151.86	97.14
120.46	106.25
174.00	230.67
110.81	159.22
219.68	248.54
347.38	287.00
228.09	143.57
335.41	491.25
414.83	545.67
905.21	219.50
176.00	188.00
105.50	115.33
163.31	223.50
1017.65	1092.00
71.60	78.40
289.71	191.33
222.43	265.75
265.23	512.67
274.29	175.33
429.55	739.67
246.00	273.00
222.46	103.53
264.38	298.00
269.84	379.33
502.71	138.50
206.56	178.69
2096.33	1027.67
44.29	37.50
25.03	24.45
193.23	206.25
141.94	194.00
480.24	135.50
775.44	1545.51
96.32	105.97
215.12	259.33
177.88	129.80
287.79	247.00
833.18	1114.95
267.67	426.20
227.98	239.29
183.22	148.70
255.69	386.25
42.83	16.40
55.69	64.88
1364.97	677.04
155.50	298.33
440.10	430.77
235.99	168.97
81.05	63.29
169.31	166.60
174.06	239.48
208.76	158.80
463.14	576.90
116.54	213.00
92.89	80.58
264.44	428.23
236.97	181.97
821.45	708.33
158.11	138.11
123.75	93.00
326.43	384.33
307.17	207.33
1653.71	3666.67
270.00	220.25
86.34	182.43
277.66	289.17
136.88	25.75
151.43	141.67
126.95	59.55
283.92	342.57
224.61	288.50
167.00	172.00
108.92	104.17
198.61	159.65
143.84	164.50
290.11	256.50
203.30	375.67
383.83	481.00
757.77	1322.20
142.28	87.24
255.29	90.50
117.31	186.75
8741.45	10626.83
209.17	159.19
66.54	83.29
171.38	162.75
329.79	256.13
338.70	449.20
137.35	153.56
265.67	232.50
103.54	109.99
163.50	232.00
2682.33	332.00
404.53	207.60
258.00	57.67
79.00	118.33
310.66	175.37
262.27	279.30
431.00	469.33
238.65	153.76
209.90	191.60
368.75	213.83
44.43	30.75
351.88	337.00
443.58	789.10
191.10	101.40
173.57	188.00
141.12	114.20
185.30	276.00
163.45	149.06
1341.73	1089.00
259.78	333.60
538.62	234.00
581.33	411.67
82.20	55.10
404.30	409.50
302.43	242.00
462.44	521.00
3226.70	208.07
184.14	102.00
375.78	285.00
151.71	135.70
87.86	111.66
118.00	116.67
215.40	220.29
146.43	150.00
400.08	397.33
618.99	885.42
371.40	310.67
131.23	216.75
17.80	28.99
189.88	195.33
68.51	87.42
142.49	151.92
619.25	760.33
294.82	328.25
142.84	116.25
471.62	224.40
333.00	367.00
87.56	68.33
458.26	603.61
95.00	105.75
89.89	89.22
305.00	392.20
242.42	340.67
120.79	161.45
281.12	299.00
1188.15	1077.33
199.51	212.73
128.36	102.11
256.40	301.12
185.31	165.38
33.67	9.47
202.83	207.67
124.50	138.67
153.63	110.00
163.62	227.60
251.77	285.75
140.75	151.80
173.98	109.32
973.00	607.33
218.73	269.62
110.21	134.83
161.43	228.75
176.94	148.70
67.41	88.33
204.37	207.40
71.81	58.96
2217.79	2976.99
310.62	163.33
137.50	139.60
423.08	249.00
425.65	322.00
88.93	78.26
141.43	115.54
320.00	197.29
381.37	906.75
85.43	52.33
356.43	588.67
176.25	220.00
721.67	591.67
24.79	1.53
59.12	59.60
297.44	364.43
167.68	14.03
155.72	130.63
217.78	348.00
377.80	432.20
222.76	309.78
262.03	144.75
292.50	361.00
74.21	85.05
984.86	735.50
143.36	223.67
222.64	232.41
310.71	254.67
166.19	144.82
182.64	90.00
152.14	227.67
603.29	319.33
157.00	201.67
240.77	269.50
331.03	276.00
263.38	302.29
262.00	304.00
1151.62	1576.18
49.03	48.83
37.24	32.73
4431.44	10338.67
466.29	614.50
124.94	77.60
127.08	93.90
3872.67	4932.67
102.36	129.97
179.47	268.33
193.21	203.56
206.76	144.03
153.19	158.80
310.38	352.75
2790.75	3868.00
261.35	275.38
337.25	525.33
2552.06	207.75
265.81	300.85
640.29	822.00
177.46	169.20
154.29	239.33
166.00	188.00
383.38	422.60
793.80	1846.00
239.36	296.50
138.63	195.29
209.37	95.66
142.86	83.50
48.28	27.63
114.50	52.66
393.24	371.98
321.50	329.60
117.50	131.33
21.05	18.62
522.75	550.00
35.47	36.74
172.48	239.00
82.94	76.39
586.69	375.83
177.56	182.33
400.14	369.00
1393.62	2478.67
936.00	622.00
164.62	150.06
289.00	406.60
256.50	231.00
117.56	130.50
407.23	422.89
411.70	340.00
5289.67	5298.67
3218.12	1801.25
322.71	242.67
797.09	934.53
299.40	348.57
153.40	171.20
349.62	404.40
171.38	160.00
94.58	83.50
198.10	185.67
63.23	38.57
154.13	173.25
198.36	265.41
232.07	187.70
1969.80	2634.29
165.75	227.13
117.84	170.53
216.67	244.80
262.92	469.17
112.10	120.43
144.63	131.36
1310.50	2074.50
16944.07	15790.10
413.44	368.00
1546.14	2320.78
11.12	1.36
170.24	291.56
99.93	222.63
47.60	68.83
433.73	276.88
434.87	462.26
203.33	94.60
64.18	23.52
359.90	280.67
412.97	710.33
307.77	306.00
372.38	310.60
520.10	426.33
278.09	304.86
6850.34	7421.00
185.81	201.09
153.08	55.15
349.80	366.00
713.93	419.10
86.80	104.75
205.14	231.33
1359.89	2774.00
325.50	505.67
110.62	82.90
275.67	189.50
226.46	268.25
182.10	264.25
109.90	122.22
203.57	170.50
166.23	206.25
413.88	413.64
168.68	312.75
2754.10	3816.67
151.02	125.29
220.83	215.74
936.74	867.70
146.81	197.75
178.06	308.60
164.53	104.55
294.36	338.00
244.12	167.00
231.03	282.76
326.50	131.67
69.52	68.46
176.29	176.80
684.88	533.00
246.78	285.25
187.77	138.49
171.17	181.00
470.34	321.35
202.57	102.73
181.67	184.33
339.36	290.50
628.44	264.40
134.78	124.20
254.71	176.67
279.43	315.86
190.00	149.67
237.86	226.00
293.84	251.24
863.22	1254.17
3521.00	4081.80
142.50	142.33
150.11	185.75
106.20	123.25
146.20	143.31
215.93	214.67
322.09	277.00
363.50	333.33
200.24	241.25
129.08	70.92
154.09	145.25
1116.50	2099.33
176.22	95.75
1300.00	414.33
202.40	210.43
38.33	83.25
383.38	587.00
127.66	80.33
274.67	192.75
175.27	185.33
264.61	262.10
134.47	178.35
244.87	294.75
170.57	241.30
146.21	170.34
187.05	151.98
98.45	104.41
473.71	337.67
426.14	432.62
93.21	86.40
315.40	325.00
378.71	605.33
153.00	157.30
91.11	99.60
303.91	295.50
106.35	117.28
370.05	671.67
695.86	348.00
156.50	157.29
205.11	155.27
152.19	163.98
174.57	235.00
383.57	408.50
166.75	177.60
56.21	62.03
143.33	132.72
380.29	463.00
1188.80	727.13
179.49	25.00
174.12	132.50
55.17	55.42
313.58	299.14
32.87	32.94
226.43	69.77
74.11	132.33
405.86	102.48
92.72	19.93
148.85	132.80
93.81	77.82
176.00	247.81
277.64	278.12
96.62	102.83
99.27	84.55
145.83	170.00
160.86	337.00
184.59	431.70
149.14	335.00
105.66	138.47
898.92	124.67
91.96	116.57
252.50	412.33
1785.27	1322.74
208.50	132.11
2006.55	1513.20
83.50	163.67
229.38	251.40
164.20	149.20
224.56	284.50
49.73	17.72
59.83	106.17
152.42	146.33
840.27	1155.54
712.50	403.67
220.10	296.25
384.67	319.67
1088.19	146.45
219.00	159.67
378.71	102.33
231.87	206.95
204.56	172.83
97.71	123.60
144.86	145.00
304.00	328.67
222.19	51.03
108.49	132.75
298.62	383.67
249.17	311.33
222.27	148.17
218.07	128.62
158.76	199.00
345.22	549.33
307.91	236.56
181.43	126.20
396.14	497.33
140.78	69.19
186.33	170.67
141.88	91.25
174.13	232.36
153.22	157.67
231.22	306.33
456.43	443.25
116.79	131.80
170.22	173.00
91.76	80.41
8.44	7.17
118.03	142.97
233.94	209.05
389.51	380.33
240.42	306.83
105.71	106.00
157.37	126.25
52.60	7.33
118.17	79.33
408.11	337.75
159.27	180.50
170.45	134.90
490.50	286.67
173.69	77.88
131.60	198.00
185.68	215.92
19.80	30.43
242.69	205.67
5484.25	6831.80
152.64	282.20
183.19	267.67
816.22	245.67
167.33	118.17
220.62	280.58
429.73	269.48
387.33	437.67
193.43	176.56
173.50	269.67
170.50	172.00
277.62	321.00
342.00	375.75
126.99	154.33
291.29	168.33
103.98	102.30
130.78	178.33
556.31	315.33
123.14	84.00
252.84	283.00
542.58	519.94
171.00	137.33
139.12	121.82
79.37	38.00
368.70	266.97
63.12	48.96
221.55	268.00
197.68	275.00
723.27	1366.26
122.62	34.50
207.00	174.80
446.50	323.38
328.09	328.00
400.83	322.57
116.84	27.33
244.50	292.20
404.57	438.75
1466.25	3358.33
853.86	840.50
121.45	212.00
249.56	147.20
1515.62	173.67
120.69	81.46
143.90	138.20
215.57	109.33
82.73	44.05
276.70	282.50
784.72	211.62
175.19	186.34
