all_avg_price	first_seven_avg_price	last_three_avg_price
155.0	178.75	131.25
33.9	42.65	22.23
101.0	88.4	122.0
207.1	73.17	408.0
99.98	111.67	88.3
196.02	248.25	181.1
201.83	180.67	223.0
153.67	196.0	111.33
145.5	112.0	165.6
407.0	765.33	192.0
1672.0	57.0	3287.0
120.11	98.32	132.22
167.38	99.97	207.82
471.6	608.18	228.78
171.57	138.0	196.75
1532.71	94.67	2611.25
77.51	52.69	97.36
123.38	105.16	141.6
214.62	248.67	194.2
187.35	198.66	167.0
223.86	210.0	234.25
131.21	96.38	160.23
448.64	560.6	355.33
187.63	209.88	172.8
81.22	83.05	76.33
279.29	450.67	150.75
204.43	196.5	209.71
266.74	161.3	345.81
255.84	258.9	246.67
759.4	255.75	3277.67
856.73	920.71	744.75
282.0	218.67	309.14
72.49	81.97	63.0
232.56	223.0	240.2
150.13	112.7	225.0
524.5	754.67	294.33
114.27	158.33	70.2
390.41	459.17	321.66
152.15	136.96	167.33
63.91	58.6	67.9
191.75	179.4	212.33
185.97	181.6	189.25
130.71	204.33	75.5
103.42	122.75	64.75
153.0	128.75	185.33
101.33	137.49	65.17
167.23	134.31	266.0
414.1	489.94	376.19
123.14	97.0	142.75
383.67	549.33	218.0
678.78	549.67	743.33
231.5	239.2	218.67
88.14	71.81	131.67
256.88	262.2	248.0
48.81	55.23	33.82
148.0	66.5	202.33
171.33	124.33	218.33
214.56	304.98	94.0
47.99	63.56	22.03
445.67	260.67	630.67
859.89	959.8	735.0
47.46	113.0	8.14
101.09	87.38	137.67
283.29	340.0	141.5
185.88	135.67	236.1
251.14	323.5	154.67
280.33	488.33	72.33
583.0	442.67	723.33
233.98	277.0	158.7
176.3	106.0	206.43
275.75	306.56	142.2
219.45	256.29	155.0
4106.8	4690.33	3606.63
251.63	244.37	290.33
152.45	150.22	153.04
240.55	319.12	150.75
79.0	62.33	95.67
295.05	226.75	377.0
164.5	223.4	66.33
310.94	429.75	132.72
149.2	78.25	220.15
184.8	231.33	164.86
75.76	72.73	85.27
167.97	174.46	161.07
231.0	229.0	233.0
205.57	182.1	218.09
93.89	97.67	92.0
503.36	374.56	1083.0
94.98	105.32	79.47
893.46	1509.25	189.7
324.5	326.67	321.71
135.76	168.27	103.25
175.86	239.5	91.0
26.52	49.67	11.08
205.33	229.0	181.67
4260.97	4612.18	3968.29
212.62	250.0	150.33
112.73	109.34	122.08
566.5	841.0	401.8
176.65	211.3	155.86
158.26	165.7	148.33
43.5	48.13	31.16
134.6	94.96	200.67
42.91	18.37	55.18
251.12	285.2	194.33
233.5	188.56	334.62
258.33	248.87	282.0
412.65	375.34	696.2
119.42	90.4	184.72
103.46	112.42	94.14
557.92	528.8	655.0
54.17	49.72	61.21
159.3	195.33	123.27
244.69	242.21	272.0
123.19	132.43	89.33
407.55	428.5	351.67
1437.67	1693.0	1182.33
754.75	1312.26	197.24
1497.0	2870.75	123.25
223.58	223.43	224.0
124.43	105.75	139.38
345.38	305.47	453.71
146.88	149.02	139.6
84.72	95.96	66.0
76.35	92.0	57.56
205.5	189.33	221.67
79.69	90.95	64.67
239.11	196.5	324.33
188.22	101.9	274.53
33.47	41.74	8.67
244.71	265.23	206.25
1392.57	612.67	1977.5
5258.35	5227.42	5304.75
124.02	129.82	87.33
103.17	90.95	127.63
144.36	91.18	233.0
281.07	290.12	262.98
106.35	38.76	219.0
423.33	394.67	452.0
57.55	26.77	88.33
215.14	275.0	170.25
239.78	327.0	196.17
257.88	108.0	507.67
305.29	355.0	268.0
191.85	240.5	159.42
2634.59	2857.32	2300.5
192.33	188.0	201.0
143.36	143.87	141.0
279.42	494.3	136.16
101.3	51.93	150.67
221.52	404.31	12.62
246.67	255.0	238.33
147.15	223.32	94.42
249.8	435.0	64.6
283.89	368.0	115.67
239.27	287.13	133.98
283.43	301.67	269.75
224.15	299.0	136.83
80.75	68.45	87.79
89.04	105.06	57.0
94.65	30.43	158.87
125.86	174.98	43.99
289.12	278.0	295.8
126.91	113.76	148.83
101.5	126.61	41.87
115.54	81.32	184.0
173.71	162.0	182.5
190.23	199.18	179.05
177.44	173.83	184.67
160.58	140.34	201.06
427.4	335.5	488.67
449.0	560.75	359.6
500.0	522.0	456.0
94.38	99.99	73.34
738.45	1560.33	190.53
586.43	541.25	646.67
370.14	416.75	308.0
2747.39	5983.92	320.0
88.69	99.06	70.55
65.46	76.3	61.64
3767.92	5169.33	965.08
78.0	94.6	57.24
483.69	676.51	146.25
99.24	91.33	103.98
205.28	128.54	256.44
53.41	67.58	29.78
67.53	76.28	52.93
238.61	238.99	238.16
146.83	167.33	140.0
62.13	98.93	25.33
196.88	138.25	255.5
731.75	19.93	945.29
196.57	46.4	446.87
334.71	297.5	384.33
3448.66	3236.42	3680.19
315.4	343.17	273.75
123.8	110.91	147.0
11.52	7.18	14.01
177.93	146.4	256.75
1341.31	741.27	2661.4
7.78	7.26	8.47
313.31	267.44	350.0
209.29	186.0	240.33
141.48	98.63	184.33
181.14	233.75	111.0
180.89	229.4	120.25
128.19	138.9	110.33
55.87	66.5	45.23
221.85	243.45	152.74
208.45	201.71	220.25
352.52	447.65	162.25
964.5	255.22	3092.33
142.88	130.2	158.72
496.1	443.57	618.67
607.75	378.0	745.6
49.85	34.0	77.6
504.45	780.79	20.88
308.0	308.35	306.0
283.15	72.33	346.4
661.3	644.75	793.67
180.86	83.67	253.75
1685.65	2783.0	39.62
697.4	732.92	631.43
539.83	411.0	668.67
110.65	131.0	90.3
1579.49	2458.78	114.0
189.58	208.0	152.74
94.57	108.67	84.0
84.65	99.63	69.67
66.54	73.13	55.0
89.89	88.2	92.0
186.29	183.64	198.67
260.08	280.8	242.82
936.14	1098.75	719.33
67.26	20.93	136.75
32.84	28.76	39.63
157.0	214.0	99.99
1136.97	2080.0	193.93
250.67	234.62	282.75
502.43	478.25	534.67
198.09	220.93	186.67
98.4	85.57	116.36
83.98	59.7	103.4
2276.92	2320.8	2249.5
6766.12	8964.5	4567.75
109.97	138.33	88.7
188.33	271.67	105.0
234.4	219.51	272.68
545.7	798.5	377.17
350.76	323.8	377.72
398.46	326.0	514.4
132.38	112.0	152.75
2776.11	2592.73	3399.6
77.85	91.3	59.91
158.19	167.97	154.0
4176.38	6387.33	2849.8
210.05	192.9	231.5
137.46	124.85	162.67
69.31	72.96	64.75
242.69	145.33	315.7
241.17	293.67	151.19
359.6	240.25	439.17
303.71	365.0	257.75
50.59	42.18	88.47
54.93	81.95	18.9
153.77	139.0	168.55
305.75	373.0	193.67
160.0	158.75	161.67
232.53	151.57	289.2
140.58	101.23	163.07
796.81	634.67	958.96
96.83	131.0	62.67
63.32	71.25	59.35
151.32	70.13	273.09
31.39	20.08	61.57
229.86	186.75	287.33
219.7	291.33	165.97
187.01	223.47	132.34
206.0	246.44	115.0
91.75	61.0	116.35
198.73	195.17	214.75
517.71	554.0	469.33
919.4	203.43	2590.0
329.29	333.63	318.15
115.41	80.43	150.4
190.44	144.25	227.4
70.63	68.6	72.67
5580.29	8430.8	829.43
100.59	97.47	104.33
263.29	179.25	375.33
192.2	253.33	155.52
344.04	346.82	340.33
522.77	556.86	463.12
75.97	43.96	91.97
155.54	79.27	212.75
111.22	87.33	123.17
269.16	214.88	309.88
218.57	238.75	191.67
412.12	241.33	514.6
234.6	204.33	280.0
342.44	360.4	320.0
273.14	184.25	391.67
163.62	145.0	182.25
183.5	125.33	241.67
167.47	147.27	187.67
435.0	305.0	507.22
224.78	171.33	331.67
92.98	144.67	41.3
540.31	812.57	222.67
272.56	295.0	227.67
42.55	24.44	57.63
78.17	80.45	73.14
58.37	78.42	31.63
208.92	201.67	230.67
312.79	189.36	765.33
2151.12	1371.25	2931.0
110.64	93.0	123.88
286.29	327.67	255.25
223.0	231.0	215.0
675.6	85.27	1265.93
208.08	174.57	255.0
110.97	102.05	118.11
242.88	268.5	217.25
59.61	80.57	43.31
339.88	345.0	334.75
316.7	334.25	290.38
529.62	244.0	615.3
422.31	378.33	521.25
1314.56	1646.0	1049.4
264.32	213.2	321.11
90.9	75.19	126.25
1235.4	1733.5	666.14
145.37	127.2	175.67
202.0	307.75	96.25
392.3	453.5	300.5
441.99	337.19	791.33
221.5	288.0	155.0
102.33	54.0	150.67
335.1	273.0	361.71
372.46	474.07	118.45
179.5	20.82	443.97
300.99	363.16	226.38
173.88	188.2	150.0
175.53	248.6	120.72
364.67	594.67	134.67
547.5	557.25	534.5
200.88	278.5	173.49
158.29	86.85	214.42
41.22	34.33	46.0
122.0	116.67	126.0
132.0	113.71	153.33
94.88	96.23	93.53
494.38	474.6	506.75
326.86	352.0	308.0
75.22	81.17	72.24
86.17	103.09	64.43
126.86	145.75	101.67
185.29	241.67	143.0
54.04	46.61	63.96
113.12	125.67	107.74
63.22	59.63	72.97
341.0	330.08	384.67
247.0	228.75	271.33
101.58	117.13	65.3
688.22	593.53	830.25
81.45	114.4	60.65
226.0	132.75	350.33
100.22	79.33	142.0
99.79	94.62	134.27
252.83	278.67	227.0
314.2	155.73	472.67
37.63	43.6	25.7
91.43	79.75	107.0
244.56	299.8	175.5
60.1	63.61	53.95
125.87	155.09	84.96
146.58	158.32	140.37
278.45	323.79	127.33
194.1	56.62	365.95
171.1	136.83	222.5
801.43	912.33	718.25
272.71	246.0	308.33
509.55	566.33	441.4
22.08	17.29	38.07
233.04	303.75	162.32
576.29	663.4	527.89
235.2	144.0	326.4
275.75	189.0	362.5
77.46	95.4	35.6
227.31	293.33	95.27
78.07	77.66	79.44
359.25	354.11	374.67
231.29	233.64	211.67
389.99	490.25	256.3
142.88	200.1	85.67
178.64	109.11	256.85
186.5	197.75	175.25
396.9	377.33	405.29
183.05	147.74	229.51
3515.5	5417.0	2374.6
352.44	310.11	380.67
878.67	562.67	1194.67
170.29	178.57	112.33
275.3	310.0	194.33
120.08	117.44	128.0
1108.31	184.22	1636.36
178.84	177.0	183.0
62.73	66.95	60.62
67.81	75.5	64.93
102.21	100.75	104.17
635.0	458.67	740.8
293.72	337.36	238.18
49.38	47.69	53.33
197.12	203.5	190.75
140.75	155.67	131.8
155.93	156.77	152.3
38.58	33.57	43.59
42.83	12.3	65.73
225.25	305.0	145.5
391.83	512.0	271.67
208.33	152.0	264.67
384.29	127.25	727.0
136.83	174.67	98.99
237.27	306.6	179.5
273.25	247.75	298.75
230.54	207.5	307.33
336.9	343.29	322.0
199.9	207.8	192.0
129.13	116.0	142.27
132.61	141.36	102.88
158.57	100.5	236.0
68.85	93.6	57.86
484.0	881.67	185.75
260.14	332.75	163.33
188.26	191.38	173.67
84.07	104.98	49.23
418.38	542.2	212.0
113.57	118.16	110.29
65.81	90.99	40.63
215.97	151.38	268.82
257.77	143.47	543.53
230.43	142.25	348.0
79.84	97.22	56.67
251.05	260.53	215.5
243.32	252.83	224.3
56.09	34.97	68.76
175.97	177.46	172.0
551.0	386.86	626.23
121.88	135.67	101.2
108.33	125.33	91.33
97.6	115.33	90.0
237.0	207.5	256.67
21.75	14.84	33.27
172.17	58.0	286.33
364.8	308.1	516.0
133.88	129.21	150.25
302.36	293.89	321.0
428.43	434.33	424.0
304.43	346.25	248.67
164.28	159.47	188.33
96.25	94.02	98.16
154.16	147.0	161.33
121.28	151.3	91.27
112.66	136.96	92.42
668.41	748.31	455.33
543.9	460.67	579.57
221.33	218.0	224.67
553.81	618.22	471.0
148.41	171.63	131.0
47.64	59.88	35.4
527.63	340.86	854.48
122.7	138.4	106.99
84.73	66.1	122.0
885.53	835.33	960.83
210.5	230.33	190.67
332.44	409.33	178.67
314.38	343.0	297.2
270.21	250.32	310.0
53.14	96.35	17.14
251.82	273.25	232.78
157.57	149.14	172.32
1579.87	1118.4	2156.7
131.75	113.99	144.43
200.57	200.67	200.5
248.66	287.73	217.4
1514.62	448.6	3291.33
412.29	768.0	145.5
33.96	22.97	41.28
74.64	98.6	44.7
680.76	873.0	440.45
418.27	415.0	424.8
194.29	179.67	205.25
105.97	77.95	143.33
225.78	222.83	231.67
32.31	31.09	33.53
333.77	311.67	352.71
263.95	270.12	231.0
170.46	202.8	150.25
67.56	56.22	101.59
311.75	267.4	385.67
2590.06	3937.1	345.0
74.33	76.7	68.0
323.64	363.6	290.33
141.77	138.64	148.05
140.61	160.75	100.33
196.0	208.33	183.67
28.97	39.67	14.69
195.79	208.33	189.52
86.3	94.71	66.67
182.0	182.0	182.0
47.57	30.2	64.93
42.78	41.4	45.53
317.62	337.4	284.67
263.33	252.0	274.67
390.63	391.19	390.35
136.38	147.67	129.6
343.56	303.0	373.98
1005.62	864.77	1616.0
392.62	175.0	755.33
47.7	54.93	38.06
65.25	65.93	64.57
128.8	79.2	178.4
255.15	102.3	408.0
491.5	408.2	630.33
144.14	143.25	145.33
54.85	45.01	67.37
195.48	164.55	215.36
747.09	672.0	837.2
908.62	768.75	1048.5
5410.09	6214.62	3264.67
1392.08	1594.5	1290.88
137.74	141.18	130.18
10.17	11.1	9.23
68.78	61.13	80.25
202.53	171.25	210.87
390.04	478.07	269.0
120.7	117.75	122.67
233.25	291.33	198.4
418.34	393.64	500.67
177.17	185.67	168.67
237.83	245.29	227.4
192.18	128.25	228.71
89.03	61.66	111.83
239.64	253.0	223.6
194.33	229.6	169.13
141.64	140.75	144.0
114.0	49.0	162.75
95.63	105.88	80.25
52.7	97.3	8.1
101.97	77.33	126.6
95.24	102.03	88.45
69.57	58.18	107.53
516.94	612.25	421.62
747.83	1111.4	323.67
113.45	111.76	115.14
62.16	9.66	114.67
133.0	93.83	159.11
129.01	152.36	86.98
62.78	63.75	59.87
154.05	153.74	154.9
546.83	695.67	398.0
66.82	55.97	77.67
157.29	120.0	207.0
67.67	59.6	78.98
140.35	110.45	245.0
605.05	855.75	354.35
126.37	117.56	135.18
50.78	20.87	73.22
530.25	541.0	498.0
352.75	438.0	267.5
1510.14	957.6	2200.82
93.71	92.0	95.0
949.09	1016.22	725.33
211.95	252.3	77.43
75.7	61.1	114.63
42.54	57.0	31.7
85.63	114.49	35.12
82.17	93.5	73.1
267.17	150.67	383.67
826.55	156.0	1385.33
279.42	327.6	225.89
193.11	153.0	225.2
50.94	65.42	31.63
195.0	209.0	181.0
255.37	303.73	170.75
439.0	256.43	758.5
40.2	28.32	59.99
167.79	154.45	175.8
20.06	9.6	30.52
258.0	359.75	190.17
1813.0	3202.0	424.0
54.11	44.33	61.45
174.25	136.78	236.7
246.14	239.5	255.0
135.71	121.33	146.5
203.06	208.47	189.22
167.14	88.43	298.33
198.29	133.5	284.67
115.48	163.62	67.33
1443.24	2989.33	283.68
163.29	195.0	121.0
211.77	176.1	330.67
127.98	121.32	151.27
429.29	498.25	337.33
173.5	128.6	248.33
185.44	210.8	153.75
351.21	257.62	476.0
81.89	131.4	32.38
397.13	630.5	85.97
428.29	621.25	171.0
185.67	154.33	217.0
270.75	391.0	150.5
71.82	12.3	131.33
95.57	137.27	53.87
524.43	192.0	773.75
67.77	66.63	69.1
208.73	230.29	115.3
118.91	130.67	111.85
57.74	66.2	52.1
109.33	143.67	75.0
216.83	199.33	261.56
206.83	164.25	292.0
210.97	232.0	189.93
310.0	308.67	311.33
461.3	474.5	452.5
202.57	265.75	118.33
136.34	131.71	148.67
500.33	511.67	489.0
112.17	153.33	71.0
134.52	93.06	160.91
422.9	445.67	413.14
76.03	89.64	44.27
385.06	653.88	116.25
5.03	5.3	4.74
182.09	200.96	158.5
267.71	297.38	228.17
78.09	49.27	106.92
75.23	60.2	82.74
1497.75	2352.14	301.6
115.82	125.8	110.82
122.71	122.52	123.03
1852.89	2580.17	398.33
293.5	272.0	306.4
583.83	799.0	368.67
162.83	135.33	190.33
153.17	104.33	202.0
216.57	175.0	247.75
197.8	140.93	254.67
86.93	141.93	31.93
128.87	173.62	110.02
244.64	225.55	268.5
3749.61	106.12	11036.6
80.27	66.0	99.3
308.0	396.5	190.0
118.34	187.33	49.34
211.99	204.67	219.32
186.33	263.0	109.67
313.13	244.0	382.27
160.56	180.67	145.47
112.18	117.97	108.32
161.83	332.67	115.24
351.95	311.17	528.67
181.5	164.67	198.33
206.86	188.67	220.5
631.67	505.0	695.0
298.67	263.8	342.25
215.1	192.43	268.0
40.43	21.67	49.82
294.28	287.0	298.65
47.38	77.66	24.68
128.9	49.0	268.72
245.8	96.94	394.67
228.43	181.67	251.82
219.22	432.67	91.16
336.69	362.17	302.72
155.25	168.5	142.0
163.5	198.33	128.67
66.24	52.6	88.97
281.65	279.42	288.33
297.68	325.2	263.29
96.45	123.42	22.27
297.74	272.11	361.83
180.89	200.25	161.54
1550.5	847.17	2253.83
297.0	279.4	326.33
309.5	201.0	418.0
83.24	90.95	62.67
298.5	244.67	352.33
86.97	77.33	94.2
85.19	73.7	111.99
126.97	39.96	272.0
489.29	175.86	802.71
341.4	321.67	371.0
418.67	535.33	302.0
100.08	100.11	100.0
295.0	349.29	168.33
393.73	438.75	273.67
150.87	120.42	185.66
189.75	201.6	170.0
132.15	162.0	102.3
626.5	259.0	994.0
336.08	281.26	464.0
228.23	262.2	115.0
349.26	222.7	518.0
470.0	327.67	612.33
366.99	404.65	338.75
157.67	72.93	221.22
116.56	108.47	127.33
6059.57	4439.67	7274.5
76.88	36.51	105.71
100.08	116.33	89.25
2078.33	3904.67	252.0
226.17	273.0	104.4
426.32	542.72	232.33
121.8	159.0	97.0
337.4	343.62	330.29
294.08	183.17	405.0
138.83	113.57	174.2
167.0	102.0	232.0
255.83	183.0	328.67
208.14	245.5	158.33
1125.0	94.67	1897.75
615.0	621.33	608.67
507.14	562.0	466.0
161.89	110.11	213.67
48.9	11.64	93.61
132.54	115.33	147.29
166.33	172.0	160.67
169.04	202.22	147.71
276.23	307.88	225.6
84.62	82.95	86.3
432.1	352.6	511.6
251.43	366.0	165.5
104.65	125.15	63.66
99.21	114.21	57.95
179.17	128.0	230.33
291.42	289.33	292.47
196.5	212.2	180.8
560.1	651.42	484.0
134.98	145.33	124.63
320.33	330.82	278.33
163.92	154.67	168.54
193.33	188.33	198.33
248.0	228.0	274.67
242.32	263.14	188.2
879.67	1421.33	338.0
1017.83	518.67	1184.22
2264.6	321.8	4207.4
360.4	363.5	358.33
196.22	191.68	205.3
114.98	140.0	89.97
1938.0	1908.0	1968.0
188.5	192.0	185.0
406.97	554.52	170.9
471.89	538.33	405.45
264.46	397.0	109.83
198.04	198.03	198.04
347.12	387.48	135.25
211.86	105.47	318.25
311.14	254.16	396.62
999.86	243.25	2008.67
202.89	152.17	289.1
178.15	201.97	154.33
262.09	178.5	309.86
304.5	254.33	354.67
149.26	130.33	163.45
112.99	166.0	70.58
146.39	97.78	195.0
81.27	46.06	139.96
241.56	278.4	195.5
201.36	118.95	324.98
342.67	278.6	422.75
94.22	69.9	115.3
196.07	245.5	156.52
201.75	209.2	189.33
119.89	115.98	143.33
231.85	262.0	183.6
291.5	259.4	314.43
670.54	842.0	619.1
193.97	201.56	182.59
301.42	385.33	217.5
590.5	232.0	949.0
329.31	233.49	597.6
285.42	228.67	342.17
351.33	370.67	332.0
111.69	111.23	112.2
244.2	302.47	127.67
54.63	55.2	54.2
219.25	154.0	258.4
720.72	1042.05	206.6
377.23	294.29	474.0
198.06	175.0	234.95
528.83	366.33	691.33
11.14	9.84	12.78
178.66	187.43	145.75
192.21	27.64	397.91
204.32	191.52	268.33
374.0	361.2	395.33
105.19	121.19	81.2
102.66	128.97	71.1
242.67	326.0	159.33
2064.29	722.75	3853.0
255.06	203.9	340.33
174.38	215.6	105.67
144.27	143.0	144.75
423.17	308.67	537.67
137.38	126.59	146.9
170.34	139.19	315.67
127.75	175.33	99.2
2809.17	3112.67	2505.67
213.24	177.97	248.5
176.03	189.42	141.22
174.18	168.48	188.45
281.02	296.04	266.0
225.44	201.4	255.5
199.6	162.33	215.57
160.08	163.51	153.8
89.24	97.8	69.27
130.63	122.3	133.75
217.31	244.4	205.0
124.47	189.27	59.67
801.75	1176.6	177.0
152.5	115.75	189.25
6879.33	10279.5	79.0
426.43	528.25	290.67
109.62	178.27	40.97
240.67	297.33	212.33
194.12	59.2	419.0
340.36	330.0	346.11
84.5	126.41	35.59
181.2	229.0	152.52
366.1	368.43	360.67
122.15	150.97	93.33
233.5	261.83	176.83
265.56	287.83	235.87
149.78	126.0	156.12
298.47	241.71	355.23
97.58	28.17	167.0
161.83	176.93	150.5
365.36	422.4	317.83
125.27	135.33	117.72
139.75	156.84	91.9
139.0	157.5	114.33
171.08	160.3	240.1
47.26	37.45	60.33
189.01	199.64	178.37
140.67	149.5	135.15
37.7	34.4	39.35
161.54	217.99	62.75
174.88	199.75	150.0
307.24	338.09	250.67
171.93	187.0	146.82
160.18	182.5	147.43
147.35	122.4	188.93
97.22	93.0	105.67
274.57	145.33	371.5
120.05	118.13	124.53
75.7	82.75	70.66
160.93	234.15	124.33
309.43	202.75	451.67
1180.43	102.6	2258.26
137.32	107.57	178.96
109.06	167.28	60.55
337.83	321.67	354.0
262.9	565.0	90.27
231.94	319.98	55.87
131.07	29.45	189.14
121.33	146.33	96.33
164.09	112.6	228.45
78.7	114.25	31.3
220.87	328.2	86.7
207.86	198.0	215.25
143.13	160.29	130.25
74.75	73.65	76.59
166.58	223.5	52.73
260.25	258.5	262.0
228.0	154.67	301.33
135.37	165.36	97.21
199.4	261.7	116.33
55260.59	423.57	88162.8
271.3	283.25	263.33
236.01	411.0	161.01
381.5	309.5	453.5
262.2	231.52	378.8
472.64	423.0	532.2
144.22	129.0	174.67
268.57	186.0	378.67
243.33	244.17	241.67
203.76	313.33	121.58
233.56	341.0	147.6
280.88	403.0	158.75
392.06	502.84	214.8
250.53	181.95	326.73
63.26	71.0	53.98
76.84	35.47	107.88
300.84	321.18	266.93
40.09	54.52	16.03
422.0	266.33	538.75
157.33	190.0	124.67
204.68	284.0	125.36
547.17	828.33	266.0
151.92	174.56	133.8
172.63	288.33	56.93
193.71	198.1	174.67
428.81	533.11	307.13
418.67	557.44	210.5
104.33	86.67	122.0
1067.0	1345.67	858.0
1.94	3.08	1.03
77.27	79.12	72.33
187.96	180.4	192.17
317.98	228.33	371.76
89.52	107.43	68.63
168.01	144.73	191.29
228.23	253.75	187.4
78.28	63.55	93.0
127.83	126.6	128.86
91.76	87.63	99.0
120.01	128.51	104.7
141.82	132.3	151.33
197.11	211.5	168.33
158.11	173.45	137.67
411.4	644.17	62.25
90.5	165.33	45.6
546.58	1252.33	311.33
854.5	1100.8	444.0
1583.61	2958.75	208.47
240.24	262.37	201.5
379.3	416.89	341.71
781.56	1220.4	233.0
158.22	154.67	165.33
267.92	392.83	143.02
528.41	877.96	108.96
306.5	427.67	185.33
322.14	165.25	531.33
723.93	693.0	741.61
177.0	164.33	186.5
297.88	148.0	342.85
379.22	366.0	395.75
407.8	480.71	237.67
130.6	177.31	6.07
674.36	949.25	517.29
72.45	76.19	66.63
968.55	1519.93	279.32
422.4	526.5	266.25
115.94	107.54	125.75
143516.75	89120.5	252309.25
204.32	196.97	233.75
588.67	843.67	333.67
357.0	345.0	389.0
239.73	345.98	133.47
74.36	115.97	49.4
173.7	158.33	177.54
363.26	423.89	324.29
77.12	100.58	63.05
1611.25	1924.4	1089.33
203.2	245.14	105.33
127.22	118.33	145.0
124.25	111.8	145.0
235.67	241.33	230.0
2998.64	3172.5	2592.97
423.64	439.36	308.33
217.22	180.4	278.6
293.99	276.48	311.5
153.44	119.72	168.51
57.9	74.65	35.57
6.76	2.8	10.72
276.14	263.25	293.33
91.1	66.56	132.0
89.82	86.63	91.41
154.4	114.0	189.75
219.33	265.75	196.12
214.61	177.54	251.69
197.05	174.2	242.75
1093.33	886.33	1507.33
252.17	335.33	169.0
79.59	17.71	141.46
351.43	376.75	317.67
66.62	113.3	19.93
417.39	503.69	302.33
111.0	95.0	127.0
183.0	141.6	252.0
120.92	111.62	137.2
173.5	237.0	110.0
169.83	225.8	99.88
249.29	253.25	244.0
106.08	117.3	97.44
364.33	400.33	292.33
131.19	124.29	160.5
66.33	78.0	54.67
78.26	58.1	93.94
935.5	1951.0	210.14
634.0	846.0	422.0
189.67	162.0	217.33
274.91	69.42	398.2
342.18	545.87	138.5
208.36	288.0	162.86
106.31	37.97	174.66
165.28	180.36	150.2
131.33	145.0	117.67
234.73	205.15	282.8
169.42	197.0	130.8
134.2	113.32	175.97
418.5	377.17	480.5
156.78	171.0	145.4
60.89	33.62	93.61
107.0	102.75	112.67
241.43	231.27	259.2
273.42	310.0	163.67
260.8	221.93	299.67
343.49	384.4	329.85
133.86	184.0	96.25
402.22	615.6	135.5
51.84	55.75	48.72
338.25	370.0	285.33
77.71	164.6	25.58
486.23	940.2	202.5
12.54	17.4	8.9
243.25	233.14	260.94
402.23	327.83	505.23
690.4	773.0	497.67
98.67	98.67	98.67
179.94	187.91	158.67
200.25	209.25	194.25
255.25	84.33	357.8
184.12	122.4	209.83
531.79	460.14	698.97
141.69	148.22	127.0
332.0	313.25	350.75
350.76	342.78	360.74
177.26	182.0	173.7
84.07	83.0	85.5
32.57	49.5	22.41
286.82	324.33	258.69
291.1	288.8	292.54
72.52	65.25	80.83
215.87	209.76	235.72
335.54	124.17	516.71
1716.8	1923.0	1544.96
145.55	111.71	204.75
251.22	256.2	245.0
112.89	156.8	68.98
163.74	165.0	163.52
655.5	387.0	924.0
209.46	213.67	196.83
190.88	230.56	151.2
332.67	355.64	252.25
128.0	148.0	113.0
586.44	661.73	420.8
352.99	335.73	382.57
163.66	145.99	172.5
78.19	77.32	79.5
521.0	471.23	613.43
135.68	124.8	146.56
238.58	258.04	170.5
188.94	198.79	168.14
401.53	412.29	380.0
348.0	370.5	330.0
194.38	186.0	202.75
92.0	90.68	93.31
47.53	41.15	94.3
213.86	210.75	218.0
174.74	169.67	178.0
69.33	84.67	54.0
193.4	186.42	216.67
286.4	243.75	307.73
127.67	87.67	167.67
82.04	89.97	76.09
165.04	192.62	127.12
470.29	632.67	348.5
156.14	154.0	159.0
196.58	237.67	155.5
118.87	60.93	205.78
108.12	81.7	111.42
125.69	142.88	108.5
146.57	131.33	151.14
277.5	341.2	171.33
471.67	438.67	504.67
136.86	126.0	145.0
273.33	169.43	481.14
801.72	714.89	888.56
341.8	451.51	49.25
888.27	1159.4	662.33
249.41	342.5	125.3
427.72	156.93	698.5
95.81	129.0	51.57
204.8	143.67	265.93
158.36	96.93	204.43
140.63	137.11	144.6
562.71	525.0	591.0
250.1	281.29	177.33
105.16	136.68	69.14
1306.38	1971.2	198.33
385.44	522.2	157.5
84.69	111.57	71.25
378.1	389.32	347.25
70.0	103.0	37.0
156.76	113.3	185.73
154.22	201.63	97.32
125.0	176.6	88.14
1014.3	172.25	1575.67
103.84	117.31	78.59
391.14	328.33	438.25
240.0	285.33	194.67
595.62	900.37	138.5
288.29	331.65	93.2
37.03	25.44	48.62
164.82	185.97	130.99
168.54	121.32	203.95
9.0	8.62	9.97
216.5	251.0	182.0
1444.08	2100.62	131.0
322.99	205.12	480.15
287.2	58.1	592.67
809.33	634.14	962.62
515.33	386.67	579.67
1124.6	1826.31	189.0
145.43	146.25	144.33
520.32	1101.71	55.2
110.31	115.45	88.0
1599.89	450.83	3898.0
40.62	36.9	44.33
92.46	100.75	48.95
505.71	650.8	143.0
177.8	25.4	381.0
224.12	214.6	240.0
167.89	184.54	137.92
192.0	188.33	195.67
57.5	78.67	36.33
164.25	146.33	175.0
679.84	599.35	850.88
189.31	175.68	194.53
317.5	342.5	230.0
1463.86	1042.07	2307.43
217.57	208.5	229.67
264.4	334.75	170.6
51.14	58.09	44.2
4347.73	3114.67	4876.19
417.86	569.5	215.67
53.17	43.84	74.14
213.71	249.66	186.75
188.41	133.22	262.0
43.78	56.56	18.23
91.11	103.0	75.27
214.29	243.5	175.33
197.74	229.4	144.97
341.87	608.33	75.41
288.88	377.6	141.0
341.12	400.75	281.5
