new_user_id	all_avg_price	first_seven_avg_price	last_three_avg_price
17940	173.98	231.44	109.32
17941	973.00	1338.67	607.33
17942	218.73	160.57	269.62
17943	110.21	91.75	134.83
17944	161.43	71.67	228.75
17945	176.94	187.81	148.70
17946	67.41	51.73	88.33
17947	204.37	201.33	207.40
17948	71.81	84.67	58.96
17949	2217.79	1079.00	2976.99
17950	310.62	399.00	163.33
17951	137.50	134.00	139.60
17952	423.08	531.88	249.00
17953	425.65	457.54	322.00
17954	88.93	99.60	78.26
17955	141.43	161.56	115.54
17956	320.00	606.33	197.29
17957	381.37	171.22	906.75
17958	85.43	110.25	52.33
17959	356.43	182.25	588.67
17960	176.25	150.00	220.00
17961	721.67	851.67	591.67
17962	24.79	38.74	1.53
17963	59.12	58.96	59.60
17964	297.44	281.28	364.43
17965	167.68	321.33	14.03
17966	155.72	170.78	130.63
17967	217.78	152.67	348.00
17968	377.80	323.40	432.20
17969	222.76	113.97	309.78
17970	262.03	295.53	144.75
17971	292.50	224.00	361.00
17972	74.21	55.24	85.05
17973	984.86	1084.60	735.50
17974	143.36	95.18	223.67
17975	222.64	212.88	232.41
17976	310.71	352.75	254.67
17977	166.19	187.56	144.82
17978	182.64	235.57	90.00
17979	152.14	95.50	227.67
17980	603.29	816.25	319.33
17981	157.00	134.67	201.67
17982	240.77	228.00	269.50
17983	331.03	349.38	276.00
17984	263.38	172.60	302.29
17985	262.00	241.00	304.00
17986	1151.62	160.97	1576.18
17987	49.03	49.30	48.83
17988	37.24	43.27	32.73
17989	4431.44	1477.83	10338.67
17990	466.29	268.67	614.50
17991	124.94	135.08	77.60
17992	127.08	160.25	93.90
17993	3872.67	2812.67	4932.67
17994	102.36	85.80	129.97
17995	179.47	146.14	268.33
17996	193.21	174.60	203.56
17997	206.76	269.50	144.03
17998	153.19	147.58	158.80
17999	310.38	268.00	352.75
18000	2790.75	1713.50	3868.00
18001	261.35	205.25	275.38
18002	337.25	224.40	525.33
18003	2552.06	5677.81	207.75
18004	265.81	219.08	300.85
18005	640.29	504.00	822.00
18006	177.46	179.72	169.20
18007	154.29	90.50	239.33
18008	166.00	152.80	188.00
18009	383.38	318.00	422.60
18010	793.80	530.75	1846.00
18011	239.36	163.17	296.50
18012	138.63	81.97	195.29
18013	209.37	351.50	95.66
18014	142.86	222.00	83.50
18015	48.28	68.93	27.63
18016	114.50	176.33	52.66
18017	393.24	414.50	371.98
18018	321.50	308.00	329.60
18019	117.50	109.20	131.33
18020	21.05	23.48	18.62
18021	522.75	495.50	550.00
18022	35.47	34.19	36.74
18023	172.48	128.13	239.00
18024	82.94	91.67	76.39
18025	586.69	767.43	375.83
18026	177.56	174.70	182.33
18027	400.14	423.50	369.00
18028	1393.62	742.60	2478.67
18029	936.00	1250.00	622.00
18030	164.62	199.58	150.06
18031	289.00	142.00	406.60
18032	256.50	282.00	231.00
18033	117.56	107.20	130.50
18034	407.23	372.00	422.89
18035	411.70	442.43	340.00
18036	5289.67	5280.67	5298.67
18037	3218.12	4635.00	1801.25
18038	322.71	370.74	242.67
18039	797.09	694.00	934.53
18040	299.40	184.67	348.57
18041	153.40	131.15	171.20
18042	349.62	258.33	404.40
18043	171.38	190.33	160.00
18044	94.58	99.50	83.50
18045	198.10	203.43	185.67
18046	63.23	81.72	38.57
18047	154.13	128.63	173.25
18048	198.36	108.97	265.41
18049	232.07	320.80	187.70
18050	1969.80	419.33	2634.29
18051	165.75	141.88	227.13
18052	117.84	81.37	170.53
18053	216.67	181.50	244.80
18054	262.92	56.67	469.17
18055	112.10	101.00	120.43
18056	144.63	154.95	131.36
18057	1310.50	546.50	2074.50
18058	16944.07	17809.55	15790.10
18059	413.44	504.33	368.00
18060	1546.14	151.80	2320.78
18061	11.12	14.17	1.36
18062	170.24	79.25	291.56
18063	99.93	7.90	222.63
18064	47.60	26.37	68.83
18065	433.73	613.00	276.88
18066	434.87	367.64	462.26
18067	203.33	339.25	94.60
18068	64.18	96.71	23.52
18069	359.90	415.82	280.67
18070	412.97	115.60	710.33
18071	307.77	309.29	306.00
18072	372.38	400.45	310.60
18073	520.10	560.29	426.33
18074	278.09	231.25	304.86
18075	6850.34	6089.47	7421.00
18076	185.81	160.33	201.09
18077	153.08	283.67	55.15
18078	349.80	342.86	366.00
18079	713.93	959.62	419.10
18080	86.80	76.54	104.75
18081	205.14	185.50	231.33
18082	1359.89	228.60	2774.00
18083	325.50	145.33	505.67
18084	110.62	138.33	82.90
18085	275.67	344.60	189.50
18086	226.46	207.89	268.25
18087	182.10	72.57	264.25
18088	109.90	93.48	122.22
18089	203.57	247.67	170.50
18090	166.23	96.17	206.25
18091	413.88	414.40	413.64
18092	168.68	120.65	312.75
18093	2754.10	1691.53	3816.67
18094	151.02	176.75	125.29
18095	220.83	224.53	215.74
18096	936.74	1005.78	867.70
18097	146.81	95.87	197.75
18098	178.06	96.47	308.60
18099	164.53	274.50	104.55
18100	294.36	178.00	338.00
18101	244.12	372.67	167.00
18102	231.03	158.60	282.76
18103	326.50	443.40	131.67
18104	69.52	71.10	68.46
18105	176.29	175.78	176.80
18106	684.88	776.00	533.00
18107	246.78	216.00	285.25
18108	187.77	274.00	138.49
18109	171.17	169.06	181.00
18110	470.34	512.91	321.35
18111	202.57	252.48	102.73
18112	181.67	179.00	184.33
18113	339.36	367.29	290.50
18114	628.44	1083.50	264.40
18115	134.78	148.00	124.20
18116	254.71	313.25	176.67
18117	279.43	247.56	315.86
18118	190.00	230.33	149.67
18119	237.86	246.75	226.00
18120	293.84	350.65	251.24
18121	863.22	81.33	1254.17
18122	3521.00	2586.33	4081.80
18123	142.50	142.57	142.33
18124	150.11	121.60	185.75
18125	106.20	94.83	123.25
18126	146.20	151.36	143.31
18127	215.93	216.28	214.67
18128	322.09	442.33	277.00
18129	363.50	393.67	333.33
18130	200.24	159.22	241.25
18131	129.08	146.19	70.92
18132	154.09	159.14	145.25
18133	1116.50	133.67	2099.33
18134	176.22	199.21	95.75
18135	1300.00	2185.67	414.33
18136	202.40	183.67	210.43
18137	38.33	20.36	83.25
18138	383.38	261.20	587.00
18139	127.66	279.12	80.33
18140	274.67	340.20	192.75
18141	175.27	167.72	185.33
18142	264.61	267.75	262.10
18143	134.47	119.85	178.35
18144	244.87	187.86	294.75
18145	170.57	113.98	241.30
18146	146.21	125.52	170.34
18147	187.05	239.67	151.98
18148	98.45	91.50	104.41
18149	473.71	575.75	337.67
18150	426.14	417.50	432.62
18151	93.21	96.62	86.40
18152	315.40	301.00	325.00
18153	378.71	208.75	605.33
18154	153.00	150.85	157.30
18155	91.11	84.75	99.60
18156	303.91	307.28	295.50
18157	106.35	80.83	117.28
18158	370.05	68.43	671.67
18159	695.86	956.75	348.00
18160	156.50	154.67	157.29
18161	205.11	242.50	155.27
18162	152.19	140.40	163.98
18163	174.57	138.32	235.00
18164	383.57	350.33	408.50
18165	166.75	148.67	177.60
18166	56.21	46.51	62.03
18167	143.33	168.80	132.72
18168	380.29	318.25	463.00
18169	1188.80	1855.67	727.13
18170	179.49	245.70	25.00
18171	174.12	215.75	132.50
18172	55.17	55.05	55.42
18173	313.58	333.80	299.14
18174	32.87	32.77	32.94
18175	226.43	293.57	69.77
18176	74.11	45.00	132.33
18177	405.86	587.89	102.48
18178	92.72	116.98	19.93
18179	148.85	158.88	132.80
18180	93.81	109.80	77.82
18181	176.00	104.18	247.81
18182	277.64	276.78	278.12
18183	96.62	86.68	102.83
18184	99.27	122.40	84.55
18185	145.83	91.45	170.00
18186	160.86	72.79	337.00
18187	184.59	43.38	431.70
18188	149.14	9.74	335.00
18189	105.66	72.85	138.47
18190	898.92	1157.00	124.67
18191	91.96	34.53	116.57
18192	252.50	156.60	412.33
18193	1785.27	2787.42	1322.74
18194	208.50	230.67	132.11
18195	2006.55	2417.67	1513.20
18196	83.50	56.78	163.67
18197	229.38	192.67	251.40
18198	164.20	179.20	149.20
18199	224.56	176.60	284.50
18200	49.73	89.75	17.72
18201	59.83	36.67	106.17
18202	152.42	155.47	146.33
18203	840.27	104.67	1155.54
18204	712.50	897.80	403.67
18205	220.10	169.33	296.25
18206	384.67	449.67	319.67
18207	1088.19	2343.83	146.45
18208	219.00	263.50	159.67
18209	378.71	586.00	102.33
18210	231.87	251.80	206.95
18211	204.56	268.00	172.83
18212	97.71	91.74	123.60
18213	144.86	144.75	145.00
18214	304.00	267.00	328.67
18215	222.19	274.29	51.03
18216	108.49	84.22	132.75
18217	298.62	128.53	383.67
18218	249.17	187.00	311.33
18219	222.27	518.67	148.17
18220	218.07	352.25	128.62
18221	158.76	129.50	199.00
18222	345.22	141.11	549.33
18223	307.91	347.56	236.56
18224	181.43	236.67	126.20
18225	396.14	320.25	497.33
18226	140.78	188.50	69.19
18227	186.33	202.00	170.67
18228	141.88	192.50	91.25
18229	174.13	72.25	232.36
18230	153.22	151.00	157.67
18231	231.22	193.67	306.33
18232	456.43	474.00	443.25
18233	116.79	101.78	131.80
18234	170.22	168.83	173.00
18235	91.76	107.98	80.41
18236	8.44	9.40	7.17
18237	118.03	103.48	142.97
18238	233.94	249.50	209.05
18239	389.51	396.40	380.33
18240	240.42	107.58	306.83
18241	105.71	105.33	106.00
18242	157.37	210.71	126.25
18243	52.60	86.55	7.33
18244	118.17	157.00	79.33
18245	408.11	464.40	337.75
18246	159.27	147.14	180.50
18247	170.45	206.00	134.90
18248	490.50	694.33	286.67
18249	173.69	269.50	77.88
18250	131.60	98.39	198.00
18251	185.68	178.70	215.92
18252	19.80	13.42	30.43
18253	242.69	258.56	205.67
18254	5484.25	3238.33	6831.80
18255	152.64	44.68	282.20
18256	183.19	168.28	267.67
18257	816.22	1101.50	245.67
18258	167.33	265.67	118.17
18259	220.62	160.67	280.58
18260	429.73	509.86	269.48
18261	387.33	337.00	437.67
18262	193.43	204.67	176.56
18263	173.50	77.33	269.67
18264	170.50	169.00	172.00
18265	277.62	205.33	321.00
18266	342.00	315.00	375.75
18267	126.99	110.58	154.33
18268	291.29	383.50	168.33
18269	103.98	105.67	102.30
18270	130.78	107.00	178.33
18271	556.31	1098.50	315.33
18272	123.14	152.50	84.00
18273	252.84	212.63	283.00
18274	542.58	578.80	519.94
18275	171.00	204.67	137.33
18276	139.12	152.96	121.82
18277	79.37	104.20	38.00
18278	368.70	445.00	266.97
18279	63.12	82.00	48.96
18280	221.55	182.83	268.00
18281	197.68	139.69	275.00
18282	723.27	223.17	1366.26
18283	122.62	210.75	34.50
18284	207.00	239.20	174.80
18285	446.50	569.62	323.38
18286	328.09	328.17	328.00
18287	400.83	510.40	322.57
18288	116.84	183.97	27.33
18289	244.50	165.00	292.20
18290	404.57	359.00	438.75
18291	1466.25	331.00	3358.33
18292	853.86	871.67	840.50
18293	121.45	53.54	212.00
18294	249.56	377.50	147.20
18295	1515.62	1918.20	173.67
18296	120.69	173.00	81.46
18297	143.90	149.60	138.20
18298	215.57	295.25	109.33
18299	82.73	134.30	44.05
18300	276.70	272.83	282.50
18301	784.72	1243.20	211.62
18302	175.19	161.80	186.34
18303	283.78	182.20	410.75
18304	170.57	105.50	257.33
18305	151.23	142.60	155.55
18306	5710.87	148.00	16836.60
18307	294.12	327.60	238.33
18308	145.87	133.51	167.50
18309	240.67	246.29	232.80
18310	321.40	303.25	333.50
18311	479.33	469.00	489.67
18312	256.33	232.33	304.33
18313	120.10	125.81	103.00
18314	234.86	296.75	172.97
18315	1322.76	3356.67	305.80
18316	354.48	700.20	181.62
18317	114.54	84.38	152.25
18318	430.00	565.67	158.67
18319	1721.60	291.17	3867.25
18320	263.62	278.67	254.60
18321	187.50	191.86	177.33
18322	128.99	119.00	141.47
18323	107.44	171.75	43.12
18324	336.28	537.21	185.58
18325	247.44	271.31	142.40
18326	449.57	237.33	608.75
18327	121.00	107.60	134.40
18328	285.49	119.83	451.14
18329	155.00	98.00	212.00
18330	249.50	289.29	193.80
18331	272.00	334.75	188.33
18332	188.97	82.27	295.67
18333	124.41	89.72	170.67
18334	232.65	280.70	164.00
18335	47.50	59.20	38.73
18336	139.92	169.00	74.47
18337	97.72	114.20	70.27
18338	117.40	141.20	85.67
18339	507.62	248.60	669.50
18340	104.53	101.37	113.67
18341	281.98	320.70	196.80
18342	42.49	48.93	28.70
18343	460.37	633.75	402.58
18344	128.92	141.17	116.67
18345	1032.22	869.50	1162.40
18346	23.11	12.53	38.98
18347	176.44	182.09	164.00
18348	167.67	174.03	152.23
18349	184.45	202.86	152.25
18350	77.42	128.00	26.83
18351	101.09	141.22	74.33
18352	82.26	71.97	106.27
18353	338.19	381.33	319.70
18354	557.31	629.69	468.23
18355	153.99	233.33	94.47
18356	96.37	97.75	92.25
18357	619.48	571.95	653.43
18358	206.98	192.20	218.80
18359	172.71	122.22	304.00
18360	215.54	232.62	188.20
18361	56.81	83.72	29.90
18362	192.14	300.25	48.00
18363	326.08	280.67	341.22
18364	337.73	328.92	355.37
18365	129.26	37.85	220.67
18366	314.42	337.67	302.79
18367	252.73	212.14	323.75
18368	136.40	112.82	215.00
18369	262.42	353.67	171.17
18370	69.33	60.40	80.50
18371	67.75	67.95	67.54
18372	122.82	86.50	143.57
18373	148.36	96.25	287.33
18374	118.12	97.60	152.33
18375	62.79	55.33	67.27
18376	58.47	60.86	53.01
18377	451.67	580.20	359.86
18378	91.93	153.00	55.29
18379	298.75	153.33	386.00
18380	255.94	269.83	224.70
18381	95.56	126.40	70.90
18382	330.00	264.50	417.33
18383	1287.00	1656.12	548.75
18384	69.82	57.24	82.40
18385	3982.25	7517.20	1457.29
18386	102.26	113.62	83.33
18387	130.76	151.30	89.67
18388	156.96	369.89	65.70
18389	45.06	32.29	67.40
18390	96.70	102.93	90.47
18391	834.92	246.28	1816.00
18392	148.53	154.13	137.33
18393	211.00	81.67	297.22
18394	143.45	153.50	133.40
18395	624.00	118.33	876.83
18396	389.90	500.67	342.43
18397	149.11	189.33	129.00
18398	252.71	150.00	389.67
18399	245.55	255.75	218.33
18400	530.77	338.21	1301.00
18401	240.00	134.33	319.25
18402	498.97	628.67	369.27
18403	144.00	116.33	171.67
18404	161.46	247.85	59.38
18405	204.39	213.82	190.25
18406	203.97	124.60	303.18
18407	142.99	125.32	178.33
18408	273.65	194.33	293.48
18409	168.00	79.33	206.00
18410	325.01	194.26	642.57
18411	297.01	283.90	315.75
18412	179.14	267.67	112.75
18413	38.44	77.67	14.90
18414	233.71	170.50	318.00
18415	149.40	165.86	111.00
18416	548.50	184.60	1155.00
18417	314.20	305.25	320.17
18418	407.79	397.43	418.14
18419	211.33	229.80	188.25
18420	97.48	93.67	98.82
18421	238.33	288.33	188.33
18422	293.30	283.27	303.33
18423	212.89	219.80	204.25
18424	98.13	59.45	201.27
18425	203.14	196.67	208.00
18426	533.42	701.33	365.50
18427	334.00	295.00	392.50
18428	174.14	175.00	173.50
18429	108.59	89.94	158.33
18430	196.86	163.50	241.33
18431	167.09	134.33	179.38
18432	148.56	100.07	184.93
18433	247.40	290.30	161.60
18434	116.88	119.60	114.17
18435	178.96	163.36	194.56
18436	54.39	30.72	93.86
18437	345.29	311.25	390.67
18438	2111.14	225.50	4625.33
18439	268.73	276.60	262.17
18440	133.48	170.00	96.96
18441	246.92	217.00	272.57
18442	383.43	318.00	470.67
18443	192.86	189.00	195.75
18444	2962.75	156.40	7640.00
18445	620.00	961.25	165.00
18446	127.31	121.66	134.83
18447	316.44	246.74	432.60
18448	150.07	195.00	60.20
18449	127.57	127.00	128.33
18450	134.22	143.00	116.67
18451	3470.33	5832.33	1108.33
18452	186.40	93.69	232.75
18453	315.29	498.48	193.17
18454	180.75	149.33	199.60
18455	252.92	150.71	372.15
18456	57.35	31.99	72.56
18457	103.55	112.75	79.00
18458	265.89	325.86	160.95
18459	80.50	115.70	52.34
18460	260.21	230.50	283.98
18461	6.21	2.67	9.75
18462	265.00	405.17	96.80
18463	265.52	248.34	293.64
18464	177.15	145.11	228.40
18465	214.00	188.33	239.67
18466	272.71	183.00	340.00
18467	321.47	77.60	565.33
18468	66.48	64.95	69.03
18469	292.43	228.25	378.00
18470	155.98	141.43	176.36
18471	145.56	86.46	204.67
18472	292.60	285.67	296.07
18473	115.92	226.33	5.50
18474	134.10	211.60	56.60
18475	207.72	108.30	245.00
18476	475.24	642.06	162.44
18477	1059.57	166.00	2251.00
18478	127.88	127.15	129.33
18479	1720.27	3595.00	158.00
18480	162.11	137.22	195.30
18481	56.79	61.98	50.56
18482	371.51	398.67	351.15
18483	86.90	91.56	82.23
18484	284.12	246.00	347.67
18485	291.10	173.80	408.40
18486	477.33	308.00	646.67
18487	147.45	149.50	142.00
18488	178.91	162.60	187.07
18489	117.30	95.08	154.33
18490	259.83	198.67	321.00
18491	340.95	377.92	279.33
18492	550.40	636.00	493.33
18493	689.19	336.01	1092.81
18494	100.60	69.60	131.60
18495	292.00	228.33	339.75
18496	329.14	161.11	469.17
18497	2841.86	2699.00	3032.33
18498	141.00	149.33	132.67
18499	2648.32	5814.12	839.29
18500	68.07	73.47	62.67
18501	61.24	74.40	39.30
18502	546.86	479.33	597.50
18503	161.81	22.90	393.33
18504	228.00	245.00	211.00
18505	101.29	111.00	88.33
18506	228.84	243.66	173.25
18507	136.98	162.95	115.33
18508	481.81	69.38	894.25
18509	134.00	140.00	128.00
18510	168.20	264.67	71.73
18511	83.25	59.44	115.00
18512	3934.77	5060.50	182.33
18513	110.67	115.00	108.08
18514	42.25	50.08	31.29
18515	58.49	79.42	31.59
18516	563.95	340.25	663.38
18517	184.22	124.32	227.79
18518	94.44	75.33	104.00
18519	162.35	164.25	159.50
18520	403.82	416.19	339.45
18521	225.36	233.33	215.80
18522	162.55	231.93	79.28
18523	185.66	170.48	216.00
18524	361.53	470.00	336.50
18525	154.39	147.10	163.50
18526	66.70	51.03	82.38
18527	2626.99	3207.23	112.60
18528	315.93	391.49	190.00
18529	168.97	196.86	76.00
18530	1622.26	993.12	2071.64
18531	2745.21	3057.00	1602.00
18532	194.71	234.50	141.67
18533	1662.29	2283.84	212.00
18534	51.22	46.19	53.11
18535	227.33	164.00	290.67
18536	385.78	387.75	384.20
18537	154.30	190.00	132.88
18538	120.67	110.81	129.12
18539	3594.57	114.50	8234.67
18540	1904.86	205.50	3321.00
18541	183.62	180.60	188.67
18542	357.09	354.50	358.82
18543	287.43	319.00	263.75
18544	906.65	879.87	987.00
18545	253.38	178.67	298.20
18546	382.36	524.60	145.30
18547	308.39	298.18	331.71
18548	132.69	160.50	86.33
18549	699.67	840.83	417.33
18550	254.33	163.80	344.87
18551	311.45	359.64	270.68
18552	22.11	12.69	47.23
18553	215.33	254.20	187.57
18554	954.56	346.40	1714.75
18555	330.90	265.25	351.10
18556	349.00	313.00	394.00
18557	389.89	586.25	232.80
18558	291.89	210.50	357.00
18559	320.14	202.75	414.05
18560	373.50	374.67	372.33
18561	4970.57	5274.80	4801.56
18562	81.38	42.94	113.42
18563	78.96	40.80	124.76
18564	391.12	487.20	231.00
18565	2503.49	69.88	3894.13
18566	463.43	366.00	593.33
18567	78.78	56.84	111.70
18568	159.88	156.83	161.54
18569	219.45	213.67	222.92
18570	163.68	173.59	133.97
18571	244.33	295.00	193.67
18572	86.20	73.50	105.25
18573	376.46	257.80	772.00
18574	100.75	77.00	140.33
18575	644.82	439.33	798.94
18576	226.00	247.00	198.00
18577	107.00	98.00	122.00
18578	112.56	119.83	98.00
18579	190.83	242.67	139.00
18580	146.11	166.00	119.60
18581	130.97	91.70	183.33
18582	899.83	1501.00	298.67
18583	277.25	164.33	345.00
18584	264.95	247.62	276.50
18585	167.88	42.40	377.00
18586	192.86	262.00	141.00
18587	76.33	65.84	93.12
18588	154.67	120.75	181.80
18589	693.18	2006.00	200.88
18590	180.01	197.60	168.28
18591	81.05	181.17	38.14
18592	132.72	143.95	121.50
18593	286.47	211.57	352.00
18594	242.57	305.50	158.67
18595	276.22	244.60	315.75
18596	325.92	225.50	412.00
18597	229.33	238.17	211.67
18598	392.11	477.00	324.20
18599	175.44	171.20	180.75
18600	229.42	363.00	162.63
18601	330.14	298.67	353.75
18602	301.08	313.33	273.50
18603	94.03	47.30	140.75
18604	551.17	599.50	454.50
18605	242.12	368.25	116.00
18606	1217.94	1470.00	1091.92
18607	17.32	1.50	33.15
18608	166.80	47.88	285.73
18609	437.30	475.86	375.60
18610	325.89	43.67	467.00
18611	168.12	210.00	98.33
18612	405.56	387.73	433.57
18613	180.89	175.50	191.67
18614	75.34	51.21	109.83
18615	49.00	60.99	37.00
18616	557.52	401.67	642.52
18617	301.75	320.00	271.33
18618	125.24	82.40	245.18
18619	393.70	562.33	267.23
18620	151.68	201.86	63.87
18621	242.71	166.33	300.00
18622	292.22	252.00	312.33
18623	154.78	123.02	206.38
18624	43.07	37.80	48.35
18625	176.86	94.97	258.75
18626	778.94	911.50	381.25
18627	25.50	7.46	48.05
18628	199.86	241.33	168.75
18629	90.37	75.60	101.45
18630	69.57	75.75	42.76
18631	747.25	1018.50	476.00
18632	149.40	145.57	154.76
18633	148.45	183.65	92.54
18634	88.35	37.86	189.33
18635	98.89	105.11	88.00
18636	809.00	1356.67	261.33
18637	483.12	418.25	548.00
18638	95.14	203.12	46.06
18639	229.64	227.12	231.21
18640	974.37	1821.96	126.78
18641	583.89	774.67	202.33
18642	443.25	414.00	492.00
18643	101.08	2.93	264.67
18644	286.10	285.14	288.33
18645	440.38	427.67	465.81
18646	327.95	445.83	186.50
18647	42.00	34.67	47.50
18648	162.25	172.60	145.00
18649	365.43	433.25	275.00
18650	242.29	370.67	146.00
18651	528.73	670.97	102.00
18652	496.82	410.88	726.00
18653	220.78	69.33	372.23
18654	86.81	73.74	116.20
18655	83.33	91.00	75.67
18656	211.43	112.00	344.00
18657	78.66	54.15	111.33
18658	286.00	212.67	330.00
18659	265.33	214.00	316.67
18660	159.17	219.00	99.33
18661	192.57	218.00	158.67
18662	324.29	261.75	407.67
18663	486.00	577.67	394.33
18664	484.92	473.32	504.27
18665	236.83	253.33	220.33
18666	1919.53	1959.33	1904.60
18667	62.29	25.35	117.70
18668	648.47	928.25	275.43
18669	247.89	288.67	227.50
18670	385.00	525.42	272.67
18671	270.00	142.40	397.60
18672	297.83	227.33	368.33
18673	256.38	342.50	127.20
18674	202.70	100.97	279.00
18675	281.26	352.62	81.46
18676	193.67	220.60	160.00
18677	140.61	58.00	181.92
18678	411.62	705.25	118.00
18679	372.57	283.47	491.36
18680	165.98	213.50	94.70
18681	134.75	109.67	149.80
18682	177.33	135.33	219.33
18683	138.00	117.40	158.60
18684	176.29	180.86	168.67
18685	485.48	631.69	156.50
18686	85.68	87.67	84.69
18687	48.23	70.93	34.62
18688	239.91	105.10	401.68
18689	530.59	812.34	61.00
18690	538.64	617.76	222.17
18691	156.00	202.67	109.33
18692	100.67	82.11	108.63
18693	343.17	520.67	165.67
18694	213.43	255.50	157.33
18695	198.62	250.89	81.00
18696	116.94	142.96	64.90
18697	768.25	273.57	1153.00
18698	1446.16	124.17	2239.36
18699	381.17	528.00	234.33
18700	170.07	194.62	137.33
18701	43.62	62.83	29.21
18702	128.71	107.90	170.33
18703	143.67	178.67	108.67
18704	1326.82	2264.67	388.97
18705	163.93	164.57	163.29
18706	155.50	154.00	156.40
18707	184.79	175.62	197.00
18708	516.90	673.80	360.00
18709	439.32	693.00	185.64
18710	529.86	282.75	859.33
18711	73.67	67.67	81.67
18712	63.03	64.60	61.45
18713	675.33	607.86	769.80
18714	287.57	311.67	269.50
18715	56.41	42.34	74.00
18716	213.70	192.80	234.60
18717	179.06	199.50	166.80
18718	277.38	231.44	380.75
18719	388.18	464.67	359.50
18720	160.14	222.00	113.75
18721	235.54	121.30	292.67
18722	133.60	137.83	127.25
18723	13.92	16.01	10.43
18724	156.00	165.50	146.50
18725	188.97	184.67	192.20
18726	216.52	287.38	115.29
18727	235.00	255.00	220.00
18728	128.93	132.39	121.32
18729	215.56	203.50	225.20
18730	1402.85	99.30	2184.98
18731	143.89	114.56	183.00
18732	125.54	83.27	157.25
18733	226.50	162.50	290.50
18734	174.50	111.75	258.17
18735	189.83	179.67	200.00
18736	191.12	265.33	146.60
18737	93.49	65.90	121.08
18738	508.40	666.83	270.75
18739	185.22	234.95	145.43
18740	339.25	320.20	371.00
18741	146.43	194.00	110.75
18742	216.71	208.06	244.40
18743	292.11	297.36	273.75
18744	276.83	371.90	158.00
18745	134.67	91.33	178.00
18746	150.03	97.40	202.67
18747	151.56	155.40	146.75
18748	428.00	352.75	528.33
18749	211.81	174.86	237.68
18750	242.93	208.35	306.33
18751	169.38	225.82	84.72
18752	448.72	422.58	501.00
18753	183.04	36.67	670.93
18754	175.14	211.75	126.33
18755	50.37	60.53	40.20
18756	105.33	105.33	105.33
18757	227.71	265.00	159.33
18758	433.00	305.83	687.33
18759	280.85	257.36	321.98
18760	314.25	257.33	348.40
18761	93.94	89.20	100.26
18762	360.86	592.23	175.76
18763	229.75	415.00	118.60
18764	82.10	78.88	84.25
18765	68.77	55.88	78.44
18766	239.21	353.20	125.22
18767	280.50	356.20	154.33
18768	198.12	220.20	161.33
18769	299.60	367.67	248.56
18770	261.43	259.70	263.17
18771	355.61	452.40	194.30
18772	449.11	734.39	68.73
18773	133.28	93.33	205.20
18774	44.02	35.20	47.80
18775	39.46	41.93	37.08
18776	360.67	329.67	407.17
18777	124.70	137.67	119.14
18778	598.00	605.00	588.67
18779	83.89	51.30	144.43
18780	208.68	98.81	501.67
18781	619.71	732.00	470.00
18782	201.47	151.60	251.33
18783	97.31	98.25	96.23
18784	35.45	44.69	12.33
18785	306.78	291.33	314.50
18786	292.09	302.43	274.00
18787	285.97	570.33	1.60
18788	409.20	345.40	473.00
18789	337.67	331.00	341.00
18790	222.06	305.71	163.50
18791	601.56	492.20	783.83
18792	164.96	158.66	176.30
18793	55.57	48.50	57.14
18794	57.13	56.90	57.32
18795	62.14	78.00	40.99
18796	250.89	243.62	266.67
18797	241.86	292.67	203.75
18798	247.35	232.78	276.51
18799	189.61	214.43	102.75
18800	94.97	102.80	81.93
18801	198.60	220.80	176.40
18802	7.88	7.97	7.76
18803	208.37	194.67	216.60
18804	189.14	199.91	121.84
18805	93.13	100.33	89.53
18806	384.34	543.60	118.92
18807	164.17	221.33	107.00
18808	112.57	108.75	117.67
18809	149.89	128.00	177.25
18810	98.75	55.78	141.72
18811	59.18	48.48	67.74
18812	4603.55	7451.28	47.20
18813	48.09	50.53	43.20
18814	415.17	372.33	458.00
18815	1388.35	2153.75	112.67
18816	189.83	161.33	218.33
18817	102.61	87.78	127.33
18818	87.28	88.63	85.93
18819	118.33	119.00	116.43
18820	134.00	156.00	112.00
18821	325.03	19.10	554.48
18822	262.06	194.78	329.33
18823	124.00	131.00	112.33
18824	200.20	119.71	441.67
18825	38.72	31.56	45.87
18826	279.67	175.33	384.00
18827	149.02	104.86	237.33
18828	620.80	1449.50	319.45
18829	213.33	169.60	244.57
18830	514.00	573.50	454.50
18831	139.18	89.26	180.78
18832	213.67	227.83	196.68
18833	4731.82	1512.67	6341.40
18834	111.00	88.75	140.67
18835	465.16	793.60	218.82
18836	379.86	498.75	221.33
18837	166.50	151.00	192.33
18838	91.00	113.25	76.17
18839	142.37	212.67	36.93
18840	59.59	57.67	62.48
18841	78.37	99.95	46.00
18842	86.16	127.12	17.90
18843	167.08	180.56	136.75
18844	222.25	211.45	276.23
18845	431.83	158.33	705.33
18846	103.66	119.97	90.60
18847	22.20	32.17	7.25
18848	138.74	79.30	174.40
18849	158.67	70.78	290.50
18850	313.94	318.97	311.43
18851	268.25	314.80	233.33
18852	145.97	209.33	82.61
18853	225.56	308.17	101.65
18854	211.50	50.67	372.33
18855	127.73	132.34	116.97
18856	340.47	276.89	518.50
18857	223.76	258.00	194.41
18858	185.69	193.10	173.33
18859	198.75	172.50	225.00
