all_avg_price	period_avg_price
124.34	94.55
160.58	170.67
187.52	210.20
340.12	309.67
61.11	65.09
344.61	170.78
5.60	4.48
319.78	325.33
83.74	67.26
126.54	114.45
650.00	309.00
142.54	125.32
497.67	766.33
294.28	455.14
406.56	396.33
8651.17	6453.00
213.83	87.96
255.82	306.20
201.84	211.20
167.83	98.33
90.13	108.47
151.62	172.25
8132.00	8279.22
69.67	90.33
364.80	366.00
2699.53	3261.67
159.66	186.98
141.88	274.32
1720.55	1944.68
134.57	150.75
223.36	230.60
259.33	244.33
342.12	511.67
266.69	339.88
251.86	273.73
162.40	172.57
293.72	292.85
258.25	258.86
314.00	379.75
96.30	186.33
230.82	267.50
91.60	105.95
91.24	89.22
241.95	165.43
109.19	126.20
240.66	267.83
79.88	32.19
157.00	162.87
203.74	192.97
113.42	123.65
342.46	370.43
283.50	316.75
112.83	122.00
157.83	172.38
242.39	251.82
116.76	144.33
294.45	140.75
102.64	117.17
136.67	74.67
215.17	206.58
165.27	176.14
144.50	158.00
299.67	252.29
92.10	64.63
119.29	97.33
790.71	569.00
335.00	336.00
167.25	156.40
103.32	113.19
77.76	76.57
992.25	1748.50
616.43	810.27
98.98	43.79
217.30	298.25
139.75	144.40
66.72	73.20
70.71	93.20
177.26	201.68
321.15	381.60
464.09	389.51
367.15	325.00
332.99	292.15
117.61	149.71
158.96	145.94
535.43	111.00
359.00	274.00
314.57	365.62
298.44	330.42
464.29	355.75
153.88	163.50
18.01	24.82
131.90	28.77
478.33	547.67
134.42	140.50
53.38	54.45
139.10	59.72
138.86	133.75
475.29	632.50
335.54	412.53
81.87	80.83
106.06	133.86
106.32	165.63
314.86	457.67
296.92	227.71
236.95	112.23
168.33	146.26
5256.81	5098.30
283.68	265.00
1452.76	183.30
381.09	329.50
229.16	234.22
129.46	63.50
753.89	1139.01
200.51	186.60
75.92	105.50
90.83	103.00
334.50	334.00
272.33	239.50
258.17	304.27
162.69	155.00
537.50	542.67
154.15	134.76
329.05	331.12
804.20	1120.79
232.29	187.43
481.86	454.25
202.98	265.60
256.67	301.67
161.52	232.92
1462.70	1368.83
314.17	297.00
240.89	295.75
66.23	79.49
53.66	85.09
135.49	126.00
171.33	74.00
271.98	401.00
148.98	185.67
47.03	42.16
419.50	388.83
2283.43	1936.26
677.27	86.56
102.45	68.31
303.75	301.00
144.40	115.22
308.58	351.71
143.29	174.00
381.67	398.67
355.03	397.87
161.17	229.15
108.80	142.60
124.12	121.20
356.24	325.43
43.09	32.00
537.41	185.97
117.92	106.89
168.41	224.22
402.25	469.00
75.07	79.96
363.83	452.00
53.25	44.92
287.31	245.00
118.83	149.00
359.50	416.20
1060.00	966.00
133.43	89.00
242.54	175.27
146.35	163.15
162.00	132.15
819.32	359.44
105.57	120.25
135.80	113.50
858.09	1186.59
122.96	174.75
100.64	66.93
100.42	64.80
909.33	685.00
155.00	178.75
33.90	42.65
101.00	88.40
207.10	73.17
99.98	111.67
196.02	248.25
201.83	180.67
153.67	196.00
145.50	112.00
407.00	765.33
1672.00	57.00
120.11	98.32
167.38	99.97
471.60	608.18
171.57	138.00
1532.71	94.67
77.51	52.69
123.38	105.16
214.62	248.67
187.35	198.66
223.86	210.00
131.21	96.38
448.64	560.60
187.63	209.88
81.22	83.05
279.29	450.67
204.43	196.50
266.74	161.30
255.84	258.90
759.40	255.75
856.73	920.71
282.00	218.67
72.49	81.97
232.56	223.00
150.13	112.70
524.50	754.67
114.27	158.33
390.41	459.17
152.15	136.96
63.91	58.60
191.75	179.40
185.97	181.60
130.71	204.33
103.42	122.75
153.00	128.75
101.33	137.49
167.23	134.31
414.10	489.94
123.14	97.00
383.67	549.33
678.78	549.67
231.50	239.20
88.14	71.81
256.88	262.20
48.81	55.23
148.00	66.50
171.33	124.33
214.56	304.98
47.99	63.56
445.67	260.67
859.89	959.80
47.46	113.00
101.09	87.38
283.29	340.00
185.88	135.67
251.14	323.50
280.33	488.33
583.00	442.67
233.98	277.00
176.30	106.00
275.75	306.56
219.45	256.29
4106.80	4690.33
251.63	244.37
152.45	150.22
240.55	319.12
79.00	62.33
295.05	226.75
164.50	223.40
310.94	429.75
149.20	78.25
184.80	231.33
75.76	72.73
167.97	174.46
231.00	229.00
205.57	182.10
93.89	97.67
503.36	374.56
94.98	105.32
893.46	1509.25
324.50	326.67
135.76	168.27
175.86	239.50
26.52	49.67
205.33	229.00
4260.97	4612.18
212.62	250.00
112.73	109.34
566.50	841.00
176.65	211.30
158.26	165.70
43.50	48.13
134.60	94.96
42.91	18.37
251.12	285.20
233.50	188.56
258.33	248.87
412.65	375.34
119.42	90.40
103.46	112.42
557.92	528.80
54.17	49.72
159.30	195.33
244.69	242.21
123.19	132.43
407.55	428.50
1437.67	1693.00
754.75	1312.26
1497.00	2870.75
223.58	223.43
124.43	105.75
345.38	305.47
146.88	149.02
84.72	95.96
76.35	92.00
205.50	189.33
79.69	90.95
239.11	196.50
188.22	101.90
33.47	41.74
244.71	265.23
1392.57	612.67
5258.35	5227.42
124.02	129.82
103.17	90.95
144.36	91.18
281.07	290.12
106.35	38.76
423.33	394.67
57.55	26.77
215.14	275.00
239.78	327.00
257.88	108.00
305.29	355.00
191.85	240.50
2634.59	2857.32
192.33	188.00
143.36	143.87
279.42	494.30
101.30	51.93
221.52	404.31
246.67	255.00
147.15	223.32
249.80	435.00
283.89	368.00
239.27	287.13
283.43	301.67
224.15	299.00
80.75	68.45
89.04	105.06
94.65	30.43
125.86	174.98
289.12	278.00
126.91	113.76
101.50	126.61
115.54	81.32
173.71	162.00
190.23	199.18
177.44	173.83
160.58	140.34
427.40	335.50
449.00	560.75
500.00	522.00
94.38	99.99
738.45	1560.33
586.43	541.25
370.14	416.75
2747.39	5983.92
88.69	99.06
65.46	76.30
3767.92	5169.33
78.00	94.60
483.69	676.51
99.24	91.33
205.28	128.54
53.41	67.58
67.53	76.28
238.61	238.99
146.83	167.33
62.13	98.93
196.88	138.25
731.75	19.93
196.57	46.40
334.71	297.50
3448.66	3236.42
315.40	343.17
123.80	110.91
11.52	7.18
177.93	146.40
1341.31	741.27
7.78	7.26
313.31	267.44
209.29	186.00
141.48	98.63
181.14	233.75
180.89	229.40
128.19	138.90
55.87	66.50
221.85	243.45
208.45	201.71
352.52	447.65
964.50	255.22
142.88	130.20
496.10	443.57
607.75	378.00
49.85	34.00
504.45	780.79
308.00	308.35
283.15	72.33
661.30	644.75
180.86	83.67
1685.65	2783.00
697.40	732.92
539.83	411.00
110.65	131.00
1579.49	2458.78
189.58	208.00
94.57	108.67
84.65	99.63
66.54	73.13
89.89	88.20
186.29	183.64
260.08	280.80
936.14	1098.75
67.26	20.93
32.84	28.76
157.00	214.00
1136.97	2080.00
250.67	234.62
502.43	478.25
198.09	220.93
98.40	85.57
83.98	59.70
2276.92	2320.80
6766.12	8964.50
109.97	138.33
188.33	271.67
234.40	219.51
545.70	798.50
350.76	323.80
398.46	326.00
132.38	112.00
2776.11	2592.73
77.85	91.30
158.19	167.97
4176.38	6387.33
210.05	192.90
137.46	124.85
69.31	72.96
242.69	145.33
241.17	293.67
359.60	240.25
303.71	365.00
50.59	42.18
54.93	81.95
153.77	139.00
305.75	373.00
160.00	158.75
232.53	151.57
140.58	101.23
796.81	634.67
96.83	131.00
63.32	71.25
151.32	70.13
31.39	20.08
229.86	186.75
219.70	291.33
187.01	223.47
206.00	246.44
91.75	61.00
198.73	195.17
517.71	554.00
919.40	203.43
329.29	333.63
115.41	80.43
190.44	144.25
70.63	68.60
5580.29	8430.80
100.59	97.47
263.29	179.25
192.20	253.33
344.04	346.82
522.77	556.86
75.97	43.96
155.54	79.27
111.22	87.33
269.16	214.88
218.57	238.75
412.12	241.33
234.60	204.33
342.44	360.40
273.14	184.25
163.62	145.00
183.50	125.33
167.47	147.27
435.00	305.00
224.78	171.33
92.98	144.67
540.31	812.57
272.56	295.00
42.55	24.44
78.17	80.45
58.37	78.42
208.92	201.67
312.79	189.36
2151.12	1371.25
110.64	93.00
286.29	327.67
223.00	231.00
675.60	85.27
208.08	174.57
110.97	102.05
242.88	268.50
59.61	80.57
339.88	345.00
316.70	334.25
529.62	244.00
422.31	378.33
1314.56	1646.00
264.32	213.20
90.90	75.19
1235.40	1733.50
145.37	127.20
202.00	307.75
392.30	453.50
441.99	337.19
221.50	288.00
102.33	54.00
335.10	273.00
372.46	474.07
179.50	20.82
300.99	363.16
173.88	188.20
175.53	248.60
364.67	594.67
547.50	557.25
200.88	278.50
158.29	86.85
41.22	34.33
122.00	116.67
132.00	113.71
94.88	96.23
494.38	474.60
326.86	352.00
75.22	81.17
86.17	103.09
126.86	145.75
185.29	241.67
54.04	46.61
113.12	125.67
63.22	59.63
341.00	330.08
247.00	228.75
101.58	117.13
688.22	593.53
81.45	114.40
226.00	132.75
100.22	79.33
99.79	94.62
252.83	278.67
314.20	155.73
37.63	43.60
91.43	79.75
244.56	299.80
60.10	63.61
125.87	155.09
146.58	158.32
278.45	323.79
194.10	56.62
171.10	136.83
801.43	912.33
272.71	246.00
509.55	566.33
22.08	17.29
233.04	303.75
576.29	663.40
235.20	144.00
275.75	189.00
77.46	95.40
227.31	293.33
78.07	77.66
359.25	354.11
231.29	233.64
389.99	490.25
142.88	200.10
178.64	109.11
186.50	197.75
396.90	377.33
183.05	147.74
3515.50	5417.00
352.44	310.11
878.67	562.67
170.29	178.57
275.30	310.00
120.08	117.44
1108.31	184.22
178.84	177.00
62.73	66.95
67.81	75.50
102.21	100.75
635.00	458.67
293.72	337.36
49.38	47.69
197.12	203.50
140.75	155.67
155.93	156.77
38.58	33.57
42.83	12.30
225.25	305.00
391.83	512.00
208.33	152.00
384.29	127.25
136.83	174.67
237.27	306.60
273.25	247.75
230.54	207.50
336.90	343.29
199.90	207.80
129.13	116.00
132.61	141.36
158.57	100.50
68.85	93.60
484.00	881.67
260.14	332.75
188.26	191.38
84.07	104.98
418.38	542.20
113.57	118.16
65.81	90.99
215.97	151.38
257.77	143.47
230.43	142.25
79.84	97.22
251.05	260.53
243.32	252.83
56.09	34.97
175.97	177.46
551.00	386.86
121.88	135.67
108.33	125.33
97.60	115.33
237.00	207.50
21.75	14.84
172.17	58.00
364.80	308.10
133.88	129.21
302.36	293.89
428.43	434.33
304.43	346.25
164.28	159.47
96.25	94.02
154.16	147.00
121.28	151.30
112.66	136.96
668.41	748.31
543.90	460.67
221.33	218.00
553.81	618.22
148.41	171.63
47.64	59.88
527.63	340.86
122.70	138.40
84.73	66.10
885.53	835.33
210.50	230.33
332.44	409.33
314.38	343.00
270.21	250.32
53.14	96.35
251.82	273.25
157.57	149.14
1579.87	1118.40
131.75	113.99
200.57	200.67
248.66	287.73
1514.62	448.60
412.29	768.00
33.96	22.97
74.64	98.60
680.76	873.00
418.27	415.00
194.29	179.67
105.97	77.95
225.78	222.83
32.31	31.09
333.77	311.67
263.95	270.12
170.46	202.80
67.56	56.22
311.75	267.40
2590.06	3937.10
74.33	76.70
323.64	363.60
141.77	138.64
140.61	160.75
196.00	208.33
28.97	39.67
195.79	208.33
86.30	94.71
182.00	182.00
47.57	30.20
42.78	41.40
317.62	337.40
263.33	252.00
390.63	391.19
136.38	147.67
343.56	303.00
1005.62	864.77
392.62	175.00
47.70	54.93
65.25	65.93
128.80	79.20
255.15	102.30
491.50	408.20
144.14	143.25
54.85	45.01
195.48	164.55
747.09	672.00
908.62	768.75
5410.09	6214.62
1392.08	1594.50
137.74	141.18
10.17	11.10
68.78	61.13
202.53	171.25
390.04	478.07
120.70	117.75
233.25	291.33
418.34	393.64
177.17	185.67
237.83	245.29
192.18	128.25
89.03	61.66
239.64	253.00
194.33	229.60
141.64	140.75
114.00	49.00
95.63	105.88
52.70	97.30
101.97	77.33
95.24	102.03
69.57	58.18
516.94	612.25
747.83	1111.40
113.45	111.76
62.16	9.66
133.00	93.83
129.01	152.36
62.78	63.75
154.05	153.74
546.83	695.67
66.82	55.97
157.29	120.00
67.67	59.60
140.35	110.45
605.05	855.75
126.37	117.56
50.78	20.87
530.25	541.00
352.75	438.00
1510.14	957.60
93.71	92.00
949.09	1016.22
211.95	252.30
75.70	61.10
42.54	57.00
85.63	114.49
82.17	93.50
267.17	150.67
826.55	156.00
279.42	327.60
193.11	153.00
50.94	65.42
195.00	209.00
255.37	303.73
439.00	256.43
40.20	28.32
167.79	154.45
20.06	9.60
258.00	359.75
1813.00	3202.00
54.11	44.33
174.25	136.78
246.14	239.50
135.71	121.33
203.06	208.47
167.14	88.43
198.29	133.50
115.48	163.62
1443.24	2989.33
163.29	195.00
211.77	176.10
127.98	121.32
429.29	498.25
173.50	128.60
185.44	210.80
351.21	257.62
81.89	131.40
397.13	630.50
428.29	621.25
185.67	154.33
270.75	391.00
71.82	12.30
95.57	137.27
524.43	192.00
67.77	66.63
208.73	230.29
118.91	130.67
57.74	66.20
109.33	143.67
216.83	199.33
206.83	164.25
210.97	232.00
310.00	308.67
461.30	474.50
202.57	265.75
136.34	131.71
500.33	511.67
112.17	153.33
134.52	93.06
422.90	445.67
76.03	89.64
385.06	653.88
5.03	5.30
182.09	200.96
267.71	297.38
78.09	49.27
75.23	60.20
1497.75	2352.14
115.82	125.80
122.71	122.52
1852.89	2580.17
293.50	272.00
583.83	799.00
162.83	135.33
153.17	104.33
216.57	175.00
197.80	140.93
86.93	141.93
128.87	173.62
244.64	225.55
3749.61	106.12
80.27	66.00
308.00	396.50
118.34	187.33
211.99	204.67
186.33	263.00
313.13	244.00
160.56	180.67
112.18	117.97
161.83	332.67
351.95	311.17
181.50	164.67
206.86	188.67
631.67	505.00
298.67	263.80
215.10	192.43
40.43	21.67
294.28	287.00
47.38	77.66
128.90	49.00
245.80	96.94
228.43	181.67
219.22	432.67
336.69	362.17
155.25	168.50
163.50	198.33
66.24	52.60
281.65	279.42
297.68	325.20
96.45	123.42
297.74	272.11
180.89	200.25
1550.50	847.17
297.00	279.40
309.50	201.00
83.24	90.95
298.50	244.67
86.97	77.33
85.19	73.70
126.97	39.96
489.29	175.86
341.40	321.67
418.67	535.33
100.08	100.11
295.00	349.29
393.73	438.75
150.87	120.42
189.75	201.60
132.15	162.00
626.50	259.00
336.08	281.26
228.23	262.20
349.26	222.70
470.00	327.67
366.99	404.65
157.67	72.93
116.56	108.47
6059.57	4439.67
76.88	36.51
100.08	116.33
2078.33	3904.67
226.17	273.00
426.32	542.72
121.80	159.00
337.40	343.62
294.08	183.17
138.83	113.57
167.00	102.00
255.83	183.00
208.14	245.50
1125.00	94.67
615.00	621.33
507.14	562.00
161.89	110.11
48.90	11.64
132.54	115.33
166.33	172.00
169.04	202.22
276.23	307.88
84.62	82.95
432.10	352.60
251.43	366.00
104.65	125.15
99.21	114.21
179.17	128.00
291.42	289.33
196.50	212.20
560.10	651.42
134.98	145.33
320.33	330.82
163.92	154.67
193.33	188.33
248.00	228.00
242.32	263.14
879.67	1421.33
1017.83	518.67
2264.60	321.80
360.40	363.50
196.22	191.68
114.98	140.00
1938.00	1908.00
188.50	192.00
406.97	554.52
471.89	538.33
264.46	397.00
198.04	198.03
347.12	387.48
211.86	105.47
311.14	254.16
999.86	243.25
202.89	152.17
178.15	201.97
262.09	178.50
304.50	254.33
149.26	130.33
112.99	166.00
146.39	97.78
81.27	46.06
241.56	278.40
201.36	118.95
342.67	278.60
94.22	69.90
196.07	245.50
201.75	209.20
119.89	115.98
231.85	262.00
291.50	259.40
670.54	842.00
193.97	201.56
301.42	385.33
590.50	232.00
329.31	233.49
285.42	228.67
351.33	370.67
111.69	111.23
244.20	302.47
54.63	55.20
219.25	154.00
720.72	1042.05
377.23	294.29
198.06	175.00
528.83	366.33
11.14	9.84
178.66	187.43
192.21	27.64
204.32	191.52
374.00	361.20
105.19	121.19
102.66	128.97
242.67	326.00
2064.29	722.75
255.06	203.90
174.38	215.60
144.27	143.00
423.17	308.67
137.38	126.59
170.34	139.19
127.75	175.33
2809.17	3112.67
213.24	177.97
176.03	189.42
174.18	168.48
281.02	296.04
225.44	201.40
199.60	162.33
160.08	163.51
89.24	97.80
130.63	122.30
217.31	244.40
124.47	189.27
801.75	1176.60
152.50	115.75
6879.33	10279.50
426.43	528.25
109.62	178.27
240.67	297.33
194.12	59.20
340.36	330.00
84.50	126.41
181.20	229.00
366.10	368.43
122.15	150.97
233.50	261.83
265.56	287.83
149.78	126.00
298.47	241.71
97.58	28.17
161.83	176.93
365.36	422.40
125.27	135.33
139.75	156.84
139.00	157.50
171.08	160.30
47.26	37.45
189.01	199.64
140.67	149.50
37.70	34.40
161.54	217.99
174.88	199.75
307.24	338.09
171.93	187.00
160.18	182.50
147.35	122.40
97.22	93.00
274.57	145.33
120.05	118.13
75.70	82.75
160.93	234.15
309.43	202.75
1180.43	102.60
137.32	107.57
109.06	167.28
337.83	321.67
262.90	565.00
231.94	319.98
131.07	29.45
121.33	146.33
164.09	112.60
78.70	114.25
220.87	328.20
207.86	198.00
143.13	160.29
74.75	73.65
166.58	223.50
260.25	258.50
228.00	154.67
135.37	165.36
199.40	261.70
55260.59	423.57
271.30	283.25
236.01	411.00
381.50	309.50
262.20	231.52
472.64	423.00
144.22	129.00
268.57	186.00
243.33	244.17
203.76	313.33
233.56	341.00
280.88	403.00
392.06	502.84
250.53	181.95
63.26	71.00
76.84	35.47
300.84	321.18
40.09	54.52
422.00	266.33
157.33	190.00
204.68	284.00
547.17	828.33
151.92	174.56
172.63	288.33
193.71	198.10
428.81	533.11
418.67	557.44
104.33	86.67
1067.00	1345.67
1.94	3.08
77.27	79.12
187.96	180.40
317.98	228.33
89.52	107.43
168.01	144.73
228.23	253.75
78.28	63.55
127.83	126.60
91.76	87.63
120.01	128.51
141.82	132.30
197.11	211.50
158.11	173.45
411.40	644.17
90.50	165.33
546.58	1252.33
854.50	1100.80
1583.61	2958.75
240.24	262.37
379.30	416.89
781.56	1220.40
158.22	154.67
267.92	392.83
528.41	877.96
306.50	427.67
322.14	165.25
723.93	693.00
177.00	164.33
297.88	148.00
379.22	366.00
407.80	480.71
130.60	177.31
674.36	949.25
72.45	76.19
968.55	1519.93
422.40	526.50
115.94	107.54
143516.75	89120.50
204.32	196.97
588.67	843.67
357.00	345.00
239.73	345.98
74.36	115.97
173.70	158.33
363.26	423.89
77.12	100.58
1611.25	1924.40
203.20	245.14
127.22	118.33
124.25	111.80
235.67	241.33
2998.64	3172.50
423.64	439.36
217.22	180.40
293.99	276.48
153.44	119.72
57.90	74.65
6.76	2.80
276.14	263.25
91.10	66.56
89.82	86.63
154.40	114.00
219.33	265.75
214.61	177.54
197.05	174.20
1093.33	886.33
252.17	335.33
79.59	17.71
351.43	376.75
66.62	113.30
417.39	503.69
111.00	95.00
183.00	141.60
120.92	111.62
173.50	237.00
169.83	225.80
249.29	253.25
106.08	117.30
364.33	400.33
131.19	124.29
66.33	78.00
78.26	58.10
935.50	1951.00
634.00	846.00
189.67	162.00
274.91	69.42
342.18	545.87
208.36	288.00
106.31	37.97
165.28	180.36
131.33	145.00
234.73	205.15
169.42	197.00
134.20	113.32
418.50	377.17
156.78	171.00
60.89	33.62
107.00	102.75
241.43	231.27
273.42	310.00
260.80	221.93
343.49	384.40
133.86	184.00
402.22	615.60
51.84	55.75
338.25	370.00
77.71	164.60
486.23	940.20
12.54	17.40
243.25	233.14
402.23	327.83
690.40	773.00
98.67	98.67
179.94	187.91
200.25	209.25
255.25	84.33
184.12	122.40
531.79	460.14
141.69	148.22
332.00	313.25
350.76	342.78
177.26	182.00
84.07	83.00
32.57	49.50
286.82	324.33
291.10	288.80
72.52	65.25
215.87	209.76
335.54	124.17
1716.80	1923.00
145.55	111.71
251.22	256.20
112.89	156.80
163.74	165.00
655.50	387.00
209.46	213.67
190.88	230.56
332.67	355.64
128.00	148.00
586.44	661.73
352.99	335.73
163.66	145.99
78.19	77.32
521.00	471.23
135.68	124.80
238.58	258.04
188.94	198.79
401.53	412.29
348.00	370.50
194.38	186.00
92.00	90.68
47.53	41.15
213.86	210.75
174.74	169.67
69.33	84.67
193.40	186.42
286.40	243.75
127.67	87.67
82.04	89.97
165.04	192.62
470.29	632.67
156.14	154.00
196.58	237.67
118.87	60.93
108.12	81.70
125.69	142.88
146.57	131.33
277.50	341.20
471.67	438.67
136.86	126.00
273.33	169.43
801.72	714.89
341.80	451.51
888.27	1159.40
249.41	342.50
427.72	156.93
95.81	129.00
204.80	143.67
158.36	96.93
140.63	137.11
562.71	525.00
250.10	281.29
105.16	136.68
1306.38	1971.20
385.44	522.20
84.69	111.57
378.10	389.32
70.00	103.00
156.76	113.30
154.22	201.63
125.00	176.60
1014.30	172.25
103.84	117.31
391.14	328.33
240.00	285.33
595.62	900.37
288.29	331.65
37.03	25.44
164.82	185.97
168.54	121.32
9.00	8.62
216.50	251.00
1444.08	2100.62
322.99	205.12
287.20	58.10
809.33	634.14
515.33	386.67
1124.60	1826.31
145.43	146.25
520.32	1101.71
110.31	115.45
1599.89	450.83
40.62	36.90
92.46	100.75
505.71	650.80
177.80	25.40
224.12	214.60
167.89	184.54
192.00	188.33
57.50	78.67
164.25	146.33
679.84	599.35
189.31	175.68
317.50	342.50
1463.86	1042.07
217.57	208.50
264.40	334.75
51.14	58.09
4347.73	3114.67
417.86	569.50
53.17	43.84
213.71	249.66
188.41	133.22
43.78	56.56
91.11	103.00
214.29	243.50
197.74	229.40
341.87	608.33
288.88	377.60
341.12	400.75
257.71	213.00
64.31	81.23
89.98	105.74
150.17	184.67
370.07	424.67
75.65	85.28
1414.74	191.80
163.15	154.57
84.79	106.14
248.85	247.07
152.83	147.33
241.83	362.67
418.39	195.88
69.79	111.30
138.50	135.00
181.79	161.21
405.00	626.57
1038.64	303.20
197.17	165.67
55.63	80.99
340.50	397.33
332.29	537.67
683.29	451.25
255.45	338.41
532.14	823.25
89.11	123.64
258.80	299.00
164.55	195.16
221.21	261.13
95.30	81.29
100.90	143.67
139.62	176.44
225.17	222.67
610.38	884.33
131.83	145.12
273.68	304.58
64.64	64.68
213.39	275.67
1089.32	114.45
178.75	197.22
89.79	104.37
368.23	370.00
345.67	355.80
127.14	157.00
2169.91	5090.24
129.48	129.10
38.65	18.93
189.35	146.47
208.53	163.38
297.64	257.71
348.00	495.25
187.06	148.88
108.54	87.57
413.06	492.20
269.44	291.00
145.83	140.90
376.14	384.00
247.88	370.18
198.12	225.41
211.50	182.00
99.86	121.39
82.21	97.50
73.76	68.54
36.49	41.74
172.85	176.66
201.57	120.12
157.35	193.57
183.54	205.44
748.89	871.80
7647.33	8750.20
921.85	1205.60
409.38	380.20
108.10	164.67
408.42	394.62
406.88	436.00
255.00	381.00
251.54	132.45
94.17	116.31
289.29	301.00
151.86	220.25
120.46	127.57
174.00	145.67
110.81	62.40
219.68	184.42
347.38	371.53
228.09	376.00
335.41	179.56
414.83	284.00
905.21	1819.50
176.00	164.00
105.50	95.66
163.31	83.07
1017.65	943.30
71.60	66.50
289.71	363.50
222.43	164.67
265.23	79.65
274.29	348.50
429.55	313.25
246.00	237.00
222.46	311.65
264.38	244.20
269.84	249.31
502.71	988.33
206.56	234.43
2096.33	3165.00
44.29	51.08
25.03	25.42
193.23	187.44
141.94	72.52
480.24	595.16
775.44	592.10
96.32	86.67
215.12	188.60
177.88	258.00
287.79	308.19
833.18	81.80
267.67	201.62
227.98	208.20
183.22	217.75
255.69	168.65
42.83	69.25
55.69	49.57
1364.97	1900.04
155.50	69.80
440.10	451.50
235.99	286.25
81.05	98.80
169.31	173.38
174.06	141.35
208.76	233.73
463.14	178.75
116.54	44.20
92.89	105.20
264.44	46.07
236.97	291.97
821.45	863.88
158.11	175.89
123.75	175.00
326.43	283.00
307.17	407.00
1653.71	144.00
270.00	336.33
86.34	14.28
277.66	269.99
136.88	248.00
151.43	158.75
126.95	150.19
283.92	232.60
224.61	173.50
167.00	162.00
108.92	113.67
198.61	232.00
143.84	127.32
290.11	357.33
203.30	129.43
383.83	286.67
757.77	405.00
142.28	162.91
255.29	475.00
117.31	61.76
8741.45	5913.38
209.17	273.43
66.54	54.94
171.38	180.00
329.79	388.71
338.70	228.20
137.35	110.33
265.67	292.20
103.54	102.25
163.50	122.40
2682.33	5032.67
404.53	503.00
258.00	458.33
79.00	49.50
310.66	418.90
262.27	249.50
431.00	373.50
238.65	719.67
209.90	228.20
368.75	523.67
44.43	64.95
351.88	366.75
443.58	136.44
191.10	260.87
173.57	162.75
141.12	186.00
185.30	94.60
163.45	180.72
1341.73	1552.33
259.78	167.50
538.62	843.25
581.33	751.00
82.20	98.46
404.30	396.50
302.43	352.80
462.44	345.33
3226.70	6245.33
184.14	245.75
375.78	421.17
151.71	161.32
87.86	73.58
118.00	119.00
215.40	204.00
146.43	143.75
400.08	401.17
618.99	352.55
371.40	397.43
131.23	62.82
17.80	6.60
189.88	186.60
68.51	53.38
142.49	131.18
619.25	534.60
294.82	275.71
142.84	153.07
471.62	883.67
333.00	265.00
87.56	99.10
458.26	70.67
95.00	80.67
89.89	90.77
305.00	232.33
242.42	144.17
120.79	88.84
281.12	251.33
1188.15	1225.09
199.51	179.67
128.36	175.60
256.40	226.58
185.31	210.22
33.67	65.93
202.83	201.22
124.50	110.33
153.63	169.99
163.62	110.30
251.77	236.67
140.75	122.33
173.98	231.44
973.00	1338.67
218.73	160.57
110.21	91.75
161.43	71.67
176.94	187.81
67.41	51.73
204.37	201.33
71.81	84.67
2217.79	1079.00
310.62	399.00
137.50	134.00
423.08	531.88
425.65	457.54
88.93	99.60
141.43	161.56
320.00	606.33
381.37	171.22
85.43	110.25
356.43	182.25
176.25	150.00
721.67	851.67
24.79	38.74
59.12	58.96
297.44	281.28
167.68	321.33
155.72	170.78
217.78	152.67
377.80	323.40
222.76	113.97
262.03	295.53
292.50	224.00
74.21	55.24
984.86	1084.60
143.36	95.18
222.64	212.88
310.71	352.75
166.19	187.56
182.64	235.57
152.14	95.50
603.29	816.25
157.00	134.67
240.77	228.00
331.03	349.38
263.38	172.60
262.00	241.00
1151.62	160.97
49.03	49.30
37.24	43.27
4431.44	1477.83
466.29	268.67
124.94	135.08
127.08	160.25
3872.67	2812.67
102.36	85.80
179.47	146.14
193.21	174.60
206.76	269.50
153.19	147.58
310.38	268.00
2790.75	1713.50
261.35	205.25
337.25	224.40
2552.06	5677.81
265.81	219.08
640.29	504.00
177.46	179.72
154.29	90.50
166.00	152.80
383.38	318.00
793.80	530.75
239.36	163.17
138.63	81.97
209.37	351.50
142.86	222.00
48.28	68.93
114.50	176.33
393.24	414.50
321.50	308.00
117.50	109.20
21.05	23.48
522.75	495.50
35.47	34.19
172.48	128.13
82.94	91.67
586.69	767.43
177.56	174.70
400.14	423.50
1393.62	742.60
936.00	1250.00
164.62	199.58
289.00	142.00
256.50	282.00
117.56	107.20
407.23	372.00
411.70	442.43
5289.67	5280.67
3218.12	4635.00
322.71	370.74
797.09	694.00
299.40	184.67
153.40	131.15
349.62	258.33
171.38	190.33
94.58	99.50
198.10	203.43
63.23	81.72
154.13	128.63
198.36	108.97
232.07	320.80
1969.80	419.33
165.75	141.88
117.84	81.37
216.67	181.50
262.92	56.67
112.10	101.00
144.63	154.95
1310.50	546.50
16944.07	17809.55
413.44	504.33
1546.14	151.80
11.12	14.17
170.24	79.25
99.93	7.90
47.60	26.37
433.73	613.00
434.87	367.64
203.33	339.25
64.18	96.71
359.90	415.82
412.97	115.60
307.77	309.29
372.38	400.45
520.10	560.29
278.09	231.25
6850.34	6089.47
185.81	160.33
153.08	283.67
349.80	342.86
713.93	959.62
86.80	76.54
205.14	185.50
1359.89	228.60
325.50	145.33
110.62	138.33
275.67	344.60
226.46	207.89
182.10	72.57
109.90	93.48
203.57	247.67
166.23	96.17
413.88	414.40
168.68	120.65
2754.10	1691.53
151.02	176.75
220.83	224.53
936.74	1005.78
146.81	95.87
178.06	96.47
