wm_poi_id	wm_poi_name	primary_second_tag_name	primary_third_tag_name	primary_first_tag_name	poi_brand_id	aor_id	poi_score	delivery_comment_avg_score	food_comment_avg_score
19952	dd1152-d556-b2193-fc3373-d72063-121306-1a1215-a93922-9e2776-063761-431608-272349	0	40	0	8		3.57	5	3.57
19953	fa562-7f3073-a93677-2c1019-603872-99196-383668-a8274-6b3409-2522-ea2006-603585-b6684-a8274-603585-0a2432-292238-6b3409-121306-133334-5a537-b31-68558-431608-272349	3	10	0	665		4.93	5	4.93
19954	231402-5d2360-b82604-f81036-121306-ce4073-c7153-431608-272349	0	57	0	8		4.68	4.92	4.7
19955	002989-cc3571-231660-5f1609-2c1019-121306-231660-e72867-8c2935-431608-272349	1	75	0	8		4.64	4.95	4.69
19956	822600-a13945-2c3401-cc1100-121306-b73326-811287-431608-272349	0	106	0	596		4.76	4.82	4.77
19957	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
19958	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
19959	f63192-f63192-1b955-e52645-7b1223-023207-fd2565-121306-b31-2c3454-0a3249-852529-223743-431608-272349	2	未知	1	179		4.22	4.78	4.28
19960	2d876-a7798-703287-c02692-c23605-231660-5f1609-2c1019-121306-b31-8c2935-492461-231660-d0128-5315-2e1710-333939-431608-272349	1	75	0	8		4.22	5	4.11
19961	df1770-ed4077-35856-c53116-a33280-ed4077-c53116-2c1019-252735-c62143-de2424-c53116-121306-8d3794-16978-901869-713861-901015-b42659-2e1710-5a1952-ac854-8c2935-431608-272349	1	32	0	1486		4.52	4.93	4.48
19962	243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-772309-911529-713861-431608-272349	0	0	0	24		4.79	4.89	4.79
19963	8c2935-8f2156-f13620-3b4047-8d3237-9f757-431608	29	未知	10	NULL		5	5	0
19964	9f1640-39147-8d3237-9f757-431608	29	未知	10	NULL		0	0	0
19965	981676-c21871-981676-782390-121306-e72968-821665-871632-431608-272349	4	66	0	8		4.45	5	4.55
19966	4f3017-44959-d52609-772477-d82616-f51944-002808-121306-f42595-d82616-e21602-431608-272349	10	未知	1	8		4.65	4.91	4.7
19967	0f2124-99196-292238-dd1152-d556-b7307-8f2156-121306-492461-9f1640-39147-871632-431608-272349	28	未知	10	NULL		4.78	5	0
19968	381655-243857-0b4049-231660-b1749-133334-121306-b53745-871843-6d2435-d63854-a63626-272349	21	未知	5	NULL		4.83	4.87	0
19969	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
19970	ec2719-02822-1a564-d556-c62143-772651-66812-b43550-121306-911529-c1591-5a537-621482-c1591-a63626-591319-431608-272349	0	15	0	54		4.83	4.93	4.8
19971	031708-cb1524-2e1710-812352-3e541-5e2725-951677	32	未知	10	NULL		4.51	5	0
19972	433952-433952-e93671-231660-5f1609-2c1019-121306-8d3794-16978-16978-901869-713861-901015-6f3045-eb2057-2c3401-ce4005-5a1952-ac854-8c2935-431608-272349	1	75	0	NULL	9	0	0	0
19973	811006-222440-6b3409-0a2432-a8274-6b3409-352299-121306-f43500-cc2258-063761-431608-272349	2	未知	1	NULL	3	0	0	0
19974	002989-284045-e01010-141582-4a2318-931140	1	13	0	NULL		NULL	NULL	NULL
19975	141582-af1654-893740-5f1782-b43550-c62143-231660-863895-b2193-fc3373-b43550-121306-a4961-8c2935-431608-272349	0	108	0	8		4.72	4.87	4.72
19976	d0128-1d553-083121-c02692-b7307-8f2156	31	未知	8	NULL		0	0	0
19977	5a537-402923-d72063-ac854	0	68	0	8		4.42	5	4.46
19978	8a2234-233398-322524-141582-af1654-4a2318-121306-f1890-f83905-8c2935-431608-272349	1	13	0	8		4.68	4.88	4.71
19979	002989-323291-a33027-e52645-7b1223-df2800-121725-121306-92711-ed3323-a8269-68558-8c2935-431608-272349	2	未知	1	8		4.71	5	4.77
19980	e2920-043726-981676-f81036-121306-192896-521153-621482-923691-cd3847-431608-272349	1	69	0	8		4.65	4.78	4.62
19981	fe1495-f83112-39147-102277-082380-233398-33816-121306-1e4086-1f2314-431608-272349	0	1	0	8		4.71	4.93	4.69
19982	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
19983	50882-843441-323291-64368-b2193-fc3373-d71618-c62143-8b3036-7f4028-121306-192896-032268-871632-431608-272349	0	29	0	8		4.9	4.85	4.94
19984	133175-243857-c13220-871632-cd3847-c62143-92636-743115-ac854-121306-bd2755-eb2057-432039-431608-272349	0	34	0	571		4.76	4.86	4.77
19985	e4673-923691-e41314-6f228-121306-c94046-7c3622-ce4073-652630-8c2935-431608-272349	1	14	0	1487		4.47	5	4.47
19986	5f1581-ac854-5c2699-5d2360-851875-121306-4f3017-1e2402-5e2725-951677-431608-272349	1	16	0	NULL		NULL	NULL	NULL
19987	842325-a32431-d82616-f51944-743115-e1826-431608-c62143-c02692-f51944-f92329-c62143-611360-f51944-551635-152058	12	未知	3	NULL		4.2	5	0
19988	363247-042150-fc3037-9f1640-8a2234-5f730-121306-661087-cd3847-431608-431608-272349	1	32	0	8		4.58	4.85	4.6
19989	5a537-951737-141582-7e1325-48690-e0770-1d3469-121306-192896-291209-431608-272349	3	25	0	1113		4.58	5	4.5
19990	c02692-f51944-191362-ff2749-c62143-d0235-9b2195-d82616-f51944-121306-402923-ad211-431608-272349	12	未知	3	NULL		4.65	4.75	0
19991	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
19992	212715-cf1867-a92470-8c2935-121306-d41700-1d1611-e93739-431608-272349	6	未知	2	8		4.68	4.84	4.8
19993	342036-dc2884-8b3464-66812-dd3028-021794-121306-b31-a21596-ce4073-d0128-431608-272349	0	71	0	8		0	0	0
19994	39147-102277-ec1574-cc2898-1c925-de2424-c53116	1	32	0	8		4.81	5	4.81
19995	37300-593730-6b1653-222226	5	未知	1	8		0	0	0
19996	cd2008-ae1323-5b1293-ae1323-72590-6d3428-121306-0a2820-5d2360-ed2191-431608-272349	0	67	0	293		4.72	4.97	4.71
19997	2c145-342036-7b3484-dd3028-021794-72226-ae786-121306-a63626-5a1952-431608-272349	4	63	0	254		5	5	5
19998	931572-db2797-812352-a93677-b43550-693510-2c1019-11949-b43550-121306-871190-68558-871632-431608-272349	0	15	0	8		4.83	5	4.82
19999	da697-c62143-a43251-222440-432525-2522-292238-432525-c21871-28807-442854-121306-102277-9f1640-e1291-cb1524-d0128-431608-272349	0	0	0	8		4.91	4.85	4.91
20000	5e3824-233398-1e2402-1e2402-791987-c31718-a23694-e63234-4a2318-121306-893740-c73545-111881-431608-272349	0	1	0	NULL		0	0	0
20001	2c1019-983846-7498-bb4023-791987-553768-d71618-8b2706-021794-2c1019-121306-893740-c73545-8b2706-431608-272349	0	15	0	NULL		0	0	0
20002	28807-442854-be2895-121306-95825-68558-87965-403983-5e2725-951677-a53996-a53996-642862-dd2480-d92985-431608-272349	0	0	0	123		4.83	4.83	4.83
20003	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20004	a33027-3c1399-d81534-66151-b43550	0	6	0	8		4.33	4.89	4.36
20005	112909-6b2044-871632-812352-6e4044-121306-2b4091-e21602-431608-272349	0	12	0	8		4.72	4.86	4.72
20006	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20007	5f38-30514-2b3552-951677-8a2234-cb1524-121306-87965-c94046-d0128-7f2104-f42330-431608-272349	3	25	0	8		4.6	4.6	4.5
20008	712910-60725-5a2590-66812-633554-a51005-b43550	1	16	0	8		4.8	5	5
20009	8a2234-cd2008-6f796-de2424-c53116-121306-451278-8b2706-431608-272349	1	32	0	8		4.77	4.93	4.74
20010	a41365-812439-de3791-032517-a41365-363657-3c2588-021794-b82604-121306-9b2653-6d2435-52727-bb3653-431608-272349	0	104	0	8		4.26	4.73	4.2
20011	284045-323291-5b1293-082380-233398-323291-021794-121306-012134-111881-431608-272349	1	3	0	NULL	4	0	0	0
20012	102277-9f1640-5e2725-253623-2b4091-231660-b1749-133334-121306-87965-431608-272349	21	未知	5	NULL		4.4	5	0
20013	9d3940-132289-fe1605-5d709-121306-133334-5a537-b31-68558-da3669-893131-431608-272349	2	未知	1	95		4.92	5	4.85
20014	16978-552153-0c1478-74760-e11405	2	未知	1	8		0	0	0
20015	5a537-402923-912443-76305-d72063-121306-102277-7d1638-231660-431608-272349	0	68	0	8		4.86	5	4.71
20016	923691-e42236-4c2815-c62143-d63854-2c1019-28807-442854-121306-a52387-262634-431608-272349	0	0	0	583		4.8	5	4.84
20017	5d709-c3759-c3759-121306-2c3147-693531-431608-272349	6	未知	2	220		0	0	0
20018	6a3579-973248-951737-262624-c62143-d82616-f51944-262624-121306-192896-2b3117-eb2057-8c2935-431608-272349	6	未知	2	1488		4.55	4.89	4.42
20019	051683-5d2360-062757-753219-38860-59366-572883	0	45	0	8		0	0	0
20020	a54081-db1604-e01010-8f2300-304083-e22122-c52625-541643-9b2653-693510-a54081-e41314	3	10	0	8		4.79	4.99	4.79
20021	2b2091-c52090-082380-233398-323291-021794	1	3	0	NULL		NULL	NULL	NULL
20022	c02692-0b1820-4d2926-121306-661087-f81036-713861-431608-272349	14	未知	1	148		4.62	5	4.65
20023	a93922-1b3170-5f1581-2e1710-1e4086-4a2318	1	13	0	8		4.84	4.87	4.85
20024	552153-814098-0c1478-082380-233398-33816-121306-082380-233398-323291-021794-272349	0	1	0	8		4.86	4.43	4.86
20025	141582-af1654-4a2318-931140-121306-272177-112251-d82616-8c2935-431608-272349	1	13	0	8		4.67	4.89	4.69
20026	853235-581235-4a3610-a22132-231497-652546-a8274-6b3409-292238	2	未知	1	NULL		0	0	0
20027	b92083-4c1241-893740-5f1782-b43550-121306-28807-cc2258-871632-431608-272349	0	108	0	8		4.81	4.95	4.81
20028	f51944-a4589-c22442-c02692-121306-492461-2c3454-f61200-9b2653-dc3924-431608-272349	26	未知	8	NULL	2	0	0	0
20029	b0540-a7398-c34009-2c1019-291209	7	37	0	8		4.97	5	4.97
20030	b82604-d63854-b82604-00945-121306-a93922-d82670-5e2725-951677-431608-272349	1	22	0	1489		4.33	5	4.46
20031	744096-744096-1b3561-121306-103337-6f3202-5e2725-951677-431608-272349	7	58	0	1490		0	0	0
20032	621274-f83624-6e2102-bd3656-251116-121306-243857-4d686-e21602-431608-272349	0	4	0	127		4.66	5	4.72
20033	fa2218-cf1867-a93677-262624-121306-682644-28807-591563-c7153-353977-9d3710-923691-d32947-431608-272349	6	未知	2	156		4.67	4.96	4.67
20034	f3861-c62143-603585-611350-0a2632-0a2632-292238-292238-df2800-121725-5d709-d556-121306-451278-8b2706-9b2653-dc3924-431608-272349	5	未知	1	8		5	5	5
20035	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20036	43819-253623-013607-251116-121306-5f38-5f1609-c2733-d71618-272349	0	4	0	8		4.29	5	4.14
20037	112909-5b1293-552471-361622-1a564-4a2318-931140-121306-402923-231660-a33936-d0128-431608-272349	1	24	0	1491		4.77	4.95	4.78
20038	6d2875-e01010-371329-c34009-2c1019-79400	7	37	0	8		4.67	5	4.64
20039	323291-652630-fc3373-d71618-121306-bc3855-e21602-43819-54938-272349	0	29	0	NULL	3	0	0	0
20040	cf2679-c82667-cf2679-61964-c02692-cf2679-431608	27	未知	9	NULL		0	0	0
20041	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20042	1d1024-d72063-f83517-f81036-121306-4a2318-d01455-1f2314-431608-272349	0	40	0	NULL	6	0	0	0
20043	f91695-9b2653-713861-b53745-ac854	0	15	0	NULL		0	0	0
20044	141582-af1654-e01010-2e1710-121306-312841-572883-312841-c23605-272349	1	13	0	8		4.72	4.94	4.75
20045	621482-f1890-923691-cc2258-121306-bb973-cc2258-6f1663-2a1361-262634-431608-272349	21	未知	5	NULL		4.75	5	0
20046	ad211-2e1710-cc34-fe1605-121306-69229-af2835-792828-342412-353977-094065-812352-ac483-552306-431608-272349	41	未知	12	NULL		3.5	5	0
20047	8a2234-c7153-de2424-c53116-121306-e21548-c93763-871632-431608-272349	1	32	0	8		5	5	5
20048	822600-a13945-2c3401-cc1100-121306-821910-593882-3b4047-431608-272349	0	106	0	596		4.38	4.72	4.35
20049	f23362-a11519-9d116-c62143-fc3373-a11519-d81534-121306-6a3579-b42747-431608-272349	1	23	0	355		4.18	4.78	4.15
20050	342067-c02692-f63389-c4233-2c3863-fd2565-121306-2e2108-fa1254-192896-652408-431608-272349	0	7	0	485		4.77	4.74	4.8
20051	513720-5a1952-8d3237-9f757-431608-121306-a63626-60725-8c2935-431608-272349	29	未知	10	NULL		0	0	0
20052	d52609-593882-b43550-431608-121306-b81428-7f1998-431608-272349	1	16	0	NULL		NULL	NULL	NULL
20053	4b3022-7d1638-ab404-082380-233398-323291-021794-121306-99587-652630-e01010-2e1710-5a1952-ac854-8c2935-431608-272349	1	3	0	8		4.57	4.92	4.58
20054	812439-6a3579-2c1019-11949-121306-231660-cc2258-431608-272349	7	37	0	103		4.83	4.88	4.83
20055	653615-d32947-222440-6b3409-603585-99196-292238-693510-e52645-973248-c34009-2c1019-151661-063761-431608-121306-192896-652408-431608-272349	7	37	0	8		4.74	4.91	4.75
20056	e0770-1d1024-c22442-c62143-b2193-fc3373-bf1273-233398-a13945-121306-2e2108-fa1254-192896-652408-431608-272349	0	83	0	193		4.65	5	4.67
20057	2e3421-bb2570-072829-121306-103337-6f3202-5e2725-951677-431608-272349	30	未知	11	NULL		5	5	0
20058	af1654-043463-4f1911	1	33	0	8		3.91	5	3.96
20059	1b1099-a22132-a8274-c43775-a8274-dd3028-021794-971769-121306-fe1148-5a2590-5e2725-951677-431608-272349	0	1	0	1492		4.79	4.9	4.78
20060	f51944-2f523-2f523-d82616-f51944-262624-121306-39147-231660-e21602-431608-272349	6	未知	2	8		4.87	4.77	4.87
20061	a4961-e3724-121306-d83340-b647-5e2725-951677-431608-272349	6	未知	2	639		4.81	4.92	4.8
20062	231660-8d2646-8b2706-a33027-3c1399-de2424-af3837	1	46	0	8		4.71	4.82	4.72
20063	7b3565-d3331-e93887-613072-6d930-ae786-121306-231660-cc2258-431608-272349	0	4	0	78		4.54	4.91	4.59
20064	7e2903-272421-e72867-c62143-a54081-3c1399-c34009-2c1019-121306-253555-fa1254-431608-272349	7	37	0	8		4.88	4.97	4.88
20065	6417-d82616-433952-e0438-d72063-c4699-d72063-e1869-121306-f03881-2e2108-871632-431608-272349	0	40	0	8		4.84	4.75	4.84
20066	7b1223-e01010-871632-c34009-2c1019-121306-7b1223-e01010-871632-d31298-431608-272349	7	37	0	8		4.74	4.79	4.75
20067	2d584-be1093-1c925-c02692-a13945-312841-6a841-922125-b2193-b43550-121306-3c2588-951737-4a355-431608-272349	0	15	0	1493		4.56	4.83	4.54
20068	6b2044-341758-e72867-c53116-ed4077-121306-231660-fc3037-871632-431608-272349	1	32	0	8		4.4	4.69	4.4
20069	31171-833800-c34009-2c1019-121306-103337-6f3202-302459-c7153-5f1581-431608-272349	7	37	0	8		4.31	5	4.31
20070	661715-0c3415-621482-d82670-5a1952-ac854	1	16	0	8		3.69	4.5	3.69
20071	f71647-4f1911-e41314-6f228	1	13	0	NULL	8	0	0	0
20072	fc647-5b1293-5a537-402923-912443-76305-d72063	0	68	0	NULL		0	0	0
20073	fc647-e51424-532065-6b3322-423697-2c1019-43819-b43550-121306-41810-41810-8c2935-342036-033494-431608-272349	0	56	0	8		4.46	5	4.49
20074	60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-7d3321-253623-ce4073-8b2706-431608-272349	8	未知	2	102		4.83	5	4.78
20075	2c3454-6f1663-8a2234-c21871-121306-703287-2c3095-5e2725-951677-431608-272349	0	18	0	NULL		0	0	0
20076	74760-2d2779-7c3586-6e4044-d71618	0	38	0	8		4.96	4.69	4.92
20077	243077-b43550-ae2775-c62143-8a2234-863895-4a2318-121306-f63389-342412-2b2486-431608-272349	1	13	0	582		4.69	4.91	4.7
20078	b2193-f71155-d52609-c21014-121306-051683-b0540-431608-272349	0	15	0	NULL		4.86	5	5
20079	1e4086-b03395-5c2699-1e4086-253623-43819-6d3428-121306-a93922-8b2706-9e2776-9f1640-431608-272349	0	26	0	8		4.59	4.82	4.52
20080	011721-60172-de2424-c53116-121306-101946-ec1574-8c2935-431608-272349	1	32	0	8		0	0	0
20081	243077-f83517-391919-243077-193506-ae786-121306-41810-083121-712910-502741-68558-e72968-8c2935-431608-272349	0	0	0	989		4.61	4.93	4.64
20082	5d2360-f42595-b43550-431608	1	16	0	8		0	0	0
20083	2c145-342036-7b3484-dd3028-021794-72226-ae786-121306-b93254-b43301-111881-431608-272349	4	63	0	254		4.2	5	4.2
20084	402923-8a2234-e72410-423697-d72063-bf1273-233398-a13945-121306-911529-5a1765-1f2314-431608-272349	0	54	0	8		4.69	5	4.75
20085	4b1966-133334-8a2234-be65	0	57	0	8		4.56	5	4.51
20086	8a2234-843204-de2424-c53116-121306-792828-342412-5a537-431608-272349	7	49	0	8		0	0	0
20087	aa2833-262624-b43301-002989-262624-a94099	13	未知	2	NULL	6	NULL	NULL	NULL
20088	451278-332202-b53745-e41314	0	6	0	NULL	3	NULL	NULL	NULL
20089	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20090	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20091	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20092	5d709-5d709-b13427-df2800-121725-121306-051683-b0540-431608-272349	5	未知	1	8	4	NULL	NULL	NULL
20093	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20094	042150-f83517-2e1710	0	15	0	NULL	5	NULL	NULL	NULL
20095	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20096	c1591-2d2779-52727-fe2362-5a537-5f1782-582418-d82616-dc2613-582418-d82616-e22943-121306-652408-b164-1f2314-431608-272349	20	未知	4	NULL	0	NULL	NULL	NULL
20097	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20098	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20099	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20100	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20101	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20102	a81828-db1604-5a537-174019-a71403-174019-d82616-121306-342036-cd3847-652630-431608-272349	20	未知	4	NULL	0	NULL	NULL	NULL
20103	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20104	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20105	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20106	a33027-342412-fc3373-961815	7	58	0	8		NULL	NULL	NULL
20107	231402-032268-a71403-174019-d82616-5f1782-582418-d82616-e22943-121306-b82976-ff2187-431608-272349	20	未知	4	NULL	10	NULL	NULL	NULL
20108	683364-ea1451-133334-ac854-fb3316-604088-812352-1c3929	29	未知	10	NULL		NULL	NULL	NULL
20109	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20110	06883-d32947-dd3028-5a537-782390-fc3373-fd2711-de2424-c53116	4	63	0	NULL	3	NULL	NULL	NULL
20111	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20112	332202-6b2044-492461-8d3237-851875-dc3044-be3575-9b2653-dc3924	31	未知	8	NULL		NULL	NULL	NULL
20113	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20114	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20115	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20116	c02692-cf2679-911444-6d2435	27	未知	9	NULL		NULL	NULL	NULL
20117	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20118	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20119	da3669-203871-1a1215-4a2318-e33426-b43550-121306-8d3794-16978-a53996-901869-713861-901015-923691-b42747-5a1952-ac854-8c2935-431608-272349	0	103	0	NULL		NULL	NULL	NULL
20120	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20121	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20122	df2800-66151-3f3083-3f3083-323291-a33027-99789-66151-901869	0	40	0	8	9	NULL	NULL	NULL
20123	021922-dc3924-b82604-d72063-931140	0	57	0	NULL		NULL	NULL	NULL
20124	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20125	492461-063761-8a2234-931140	0	1	0	8		NULL	NULL	NULL
20126	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20127	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20128	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20129	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20130	c7153-14513-6e4044-d71618	0	38	0	8	1	NULL	NULL	NULL
20131	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20132	683364-572883-3a2792-5f1782-582418-d82616-a71403-174019-d82616-e22943-121306-402923-101450-54938-431608-272349	20	未知	4	NULL	5	NULL	NULL	NULL
20133	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20134	152853-da697-0f2124-ea2006-c43775-da697-152853-2d4026-6c159-713861-821665-d6384-b33375-791923-60185-062912-431608	39	未知	5	NULL		NULL	NULL	NULL
20135	8d3237-851875-812352-c02692	29	未知	10	NULL	0	NULL	NULL	NULL
20136	103047-a21596-ae2775-231660-b1749-133334-121306-051683-883525-871632-431608-272349	21	未知	5	NULL		NULL	NULL	NULL
20137	052022-6f824	19	未知	6	NULL		NULL	NULL	NULL
20138	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20139	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20140	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20141	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20142	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20143	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20144	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20145	5315-433290-753219-38860-fc3373-923225	48	未知	8	NULL	0	NULL	NULL	NULL
20146	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20147	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20148	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20149	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20150	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20151	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20152	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20153	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20154	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20155	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20156	923691-032268-b7307-8f2156-121306-e21548-c93763-77676-431608-272349	28	未知	10	NULL		NULL	NULL	NULL
20157	351117-351117-cf2679-943406-c62143-983846-e01010-c73396-c02692-cf2679-361723-723217-223701-cf2679	44	未知	9	NULL		NULL	NULL	NULL
20158	a81828-db1604-5a537-174019-121306-342412-923691-111881-431608-272349	20	未知	4	NULL		NULL	NULL	NULL
20159	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20160	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20161	cf2679-c91981-cf2679	27	未知	9	NULL		NULL	NULL	NULL
20162	a43251-c43775-bf813-2d4026-2d4026-ea2006-87107-a32507-dc2847-da697-5a3200-031708-402923-d71618-121306-6e1862-e22943-843204-441439-431608-272349	2	未知	1	NULL		NULL	NULL	NULL
20163	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20164	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20165	7f3309-043726-c02692-cf2679	27	未知	9	NULL	6	NULL	NULL	NULL
20166	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20167	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20168	9f2396-30514-4a3834	7	36	0	NULL		NULL	NULL	NULL
20169	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20170	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20171	251116-581235-821910-121306-2b2486-0d1431-431608-272349	2	未知	1	NULL		NULL	NULL	NULL
20172	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20173	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20174	923691-692433-9e2776-2b3552-271898-121306-a22084-893740-d0128-431608-272349	25	未知	4	NULL		NULL	NULL	NULL
20175	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20176	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20177	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20178	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20179	1b1099-b6684-292238-f3861-432525-292238-292238-6b3409-5f164-a22132-432525-1b3461-383668-121306-102277-9f1640-39147-8c2935-6a3579-39147-a21596-6417-951677-431608-272349	33	未知	6	NULL		NULL	NULL	NULL
20180	3a1157-d6384-ef1573-902437-b43550	未知	未知	未知	NULL		NULL	NULL	NULL
20181	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20182	b12072-043726-5f1581-df1513-021794-782390-fc3373	4	63	0	NULL		NULL	NULL	NULL
20183	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20184	ba580-6b2044-92701-083121-c53116-66812-121306-a21596-043463-ed2191-0d1431-d0128-431608-272349	1	59	0	8		NULL	NULL	NULL
20185	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20186	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20187	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20188	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20189	d82616-af2835-1d553-8d3794-87965-1d553	25	未知	4	NULL		NULL	NULL	NULL
20190	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20191	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20192	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20193	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20194	402923-102277-5a1952-ac854-121306-231660-67198-871632-431608-272349	0	40	0	8		NULL	NULL	NULL
20195	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20196	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20197	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20198	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20199	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20200	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20201	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
20202	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
